2023-05-23 00:00:04;3.83;210.00
2023-05-23 00:01:08;3.82;210.00
2023-05-23 00:02:06;3.82;210.00
2023-05-23 00:03:05;3.82;210.00
2023-05-23 00:04:09;3.82;210.00
2023-05-23 00:05:07;3.82;210.00
2023-05-23 00:06:06;3.82;210.00
2023-05-23 00:07:05;3.82;210.00
2023-05-23 00:08:08;3.82;210.00
2023-05-23 00:09:07;3.83;210.00
2023-05-23 00:10:06;3.82;210.00
2023-05-23 00:11:05;3.83;210.00
2023-05-23 00:12:08;3.83;210.00
2023-05-23 00:13:07;3.83;210.00
2023-05-23 00:14:05;3.83;210.00
2023-05-23 00:15:04;3.83;210.00
2023-05-23 00:16:08;3.83;210.00
2023-05-23 00:17:06;3.83;210.00
2023-05-23 00:18:05;3.83;210.00
2023-05-23 00:19:09;3.83;210.00
2023-05-23 00:20:07;3.83;210.00
2023-05-23 00:21:06;3.83;210.00
2023-05-23 00:22:05;3.82;210.00
2023-05-23 00:23:08;3.83;210.00
2023-05-23 00:24:07;3.81;210.00
2023-05-23 00:25:06;3.82;210.00
2023-05-23 00:26:04;3.83;210.00
2023-05-23 00:27:08;3.83;210.00
2023-05-23 00:28:07;3.83;210.00
2023-05-23 00:29:05;3.83;210.00
2023-05-23 00:30:09;3.83;210.00
2023-05-23 00:31:08;3.79;210.00
2023-05-23 00:32:06;3.81;210.00
2023-05-23 00:33:05;3.79;210.00
2023-05-23 00:34:08;3.83;210.00
2023-05-23 00:35:07;3.82;210.00
2023-05-23 00:36:06;3.82;210.00
2023-05-23 00:37:05;3.81;210.00
2023-05-23 00:38:08;3.83;210.00
2023-05-23 00:39:07;3.83;210.00
2023-05-23 00:40:06;3.83;210.00
2023-05-23 00:41:04;3.83;210.00
2023-05-23 00:42:08;3.83;210.00
2023-05-23 00:43:07;3.82;210.00
2023-05-23 00:44:05;3.79;210.00
2023-05-23 00:45:09;3.83;210.00
2023-05-23 00:46:08;3.82;210.00
2023-05-23 00:47:06;3.83;210.00
2023-05-23 00:48:05;3.79;210.00
2023-05-23 00:49:08;3.82;210.00
2023-05-23 00:50:07;3.83;210.00
2023-05-23 00:51:06;3.82;210.00
2023-05-23 00:52:05;3.82;210.00
2023-05-23 00:53:08;3.82;210.00
2023-05-23 00:54:07;3.83;210.00
2023-05-23 00:55:06;3.82;210.00
2023-05-23 00:56:04;3.83;210.00
2023-05-23 00:57:08;3.83;210.00
2023-05-23 00:58:07;3.83;210.00
2023-05-23 00:59:05;3.83;210.00
2023-05-23 01:00:09;3.83;210.00
2023-05-23 01:01:07;3.83;210.00
2023-05-23 01:02:06;3.83;210.00
2023-05-23 01:03:05;3.83;210.00
2023-05-23 01:04:08;3.83;210.00
2023-05-23 01:05:07;3.83;210.00
2023-05-23 01:06:06;3.83;210.00
2023-05-23 01:07:05;3.83;210.00
2023-05-23 01:08:08;3.83;210.00
2023-05-23 01:09:07;3.83;210.00
2023-05-23 01:10:06;3.83;210.00
2023-05-23 01:11:04;3.83;210.00
2023-05-23 01:12:08;3.83;210.00
2023-05-23 01:13:06;3.82;210.00
2023-05-23 01:14:05;3.83;210.00
2023-05-23 01:15:09;3.83;210.00
2023-05-23 01:16:07;3.83;210.00
2023-05-23 01:17:06;3.83;210.00
2023-05-23 01:18:05;3.82;210.00
2023-05-23 01:19:08;3.83;210.00
2023-05-23 01:20:07;3.83;210.00
2023-05-23 01:21:06;3.83;210.00
2023-05-23 01:22:05;3.82;210.00
2023-05-23 01:23:08;3.83;210.00
2023-05-23 01:24:07;3.83;210.00
2023-05-23 01:25:05;3.83;210.00
2023-05-23 01:26:04;3.83;210.00
2023-05-23 01:27:08;3.83;210.00
2023-05-23 01:28:06;3.83;210.00
2023-05-23 01:29:05;3.83;210.00
2023-05-23 01:30:09;3.82;210.00
2023-05-23 01:31:07;3.83;210.00
2023-05-23 01:32:06;3.82;210.00
2023-05-23 01:33:05;3.82;210.00
2023-05-23 01:34:08;3.82;210.00
2023-05-23 01:35:07;3.82;210.00
2023-05-23 01:36:06;3.82;210.00
2023-05-23 01:37:04;3.83;210.00
2023-05-23 01:38:08;3.82;210.00
2023-05-23 01:39:07;3.83;210.00
2023-05-23 01:40:05;3.83;210.00
2023-05-23 01:41:09;3.83;210.00
2023-05-23 01:42:07;3.83;210.00
2023-05-23 01:43:06;3.83;210.00
2023-05-23 01:44:05;3.82;210.00
2023-05-23 01:45:08;3.83;210.00
2023-05-23 01:46:07;3.82;210.00
2023-05-23 01:47:06;3.82;210.00
2023-05-23 01:48:05;3.83;210.00
2023-05-23 01:49:08;3.82;210.00
2023-05-23 01:50:07;3.83;210.00
2023-05-23 01:51:06;3.83;210.00
2023-05-23 01:52:04;3.82;210.00
2023-05-23 01:53:08;3.83;210.00
2023-05-23 01:54:06;3.83;210.00
2023-05-23 01:55:05;3.83;210.00
2023-05-23 01:56:09;3.83;210.00
2023-05-23 01:57:07;3.83;210.00
2023-05-23 01:58:06;3.82;210.00
2023-05-23 01:59:05;3.82;210.00
2023-05-23 02:00:08;3.82;210.00
2023-05-23 02:01:07;3.82;210.00
2023-05-23 02:02:06;3.82;210.00
2023-05-23 02:03:05;3.82;210.00
2023-05-23 02:04:08;3.81;210.00
2023-05-23 02:05:07;3.82;210.00
2023-05-23 02:06:05;3.82;210.00
2023-05-23 02:07:04;3.82;210.00
2023-05-23 02:08:08;3.82;210.00
2023-05-23 02:09:06;3.82;210.00
2023-05-23 02:10:05;3.82;210.00
2023-05-23 02:11:09;3.82;210.00
2023-05-23 02:12:07;3.82;210.00
2023-05-23 02:13:06;3.82;210.00
2023-05-23 02:14:05;3.82;210.00
2023-05-23 02:15:08;3.82;210.00
2023-05-23 02:16:07;3.82;210.00
2023-05-23 02:17:06;3.82;210.00
2023-05-23 02:18:04;3.82;210.00
2023-05-23 02:19:08;3.82;210.00
2023-05-23 02:20:07;3.82;210.00
2023-05-23 02:21:05;3.82;210.00
2023-05-23 02:22:09;3.83;210.00
2023-05-23 02:23:08;3.83;210.00
2023-05-23 02:24:06;3.82;210.00
2023-05-23 02:25:05;3.82;210.00
2023-05-23 02:26:08;3.82;210.00
2023-05-23 02:27:07;3.82;210.00
2023-05-23 02:28:06;3.82;210.00
2023-05-23 02:29:05;3.82;210.00
2023-05-23 02:30:08;3.83;210.00
2023-05-23 02:31:07;3.82;210.00
2023-05-23 02:32:06;3.82;210.00
2023-05-23 02:33:04;3.82;210.00
2023-05-23 02:34:08;3.82;210.00
2023-05-23 02:35:07;3.83;210.00
2023-05-23 02:36:05;3.82;210.00
