2024-05-31 00:00:05;3.92;228.00
2024-05-31 00:01:08;3.92;228.00
2024-05-31 00:02:07;3.92;227.00
2024-05-31 00:03:05;3.92;228.00
2024-05-31 00:04:09;3.92;228.00
2024-05-31 00:05:07;3.92;228.00
2024-05-31 00:06:06;3.92;228.00
2024-05-31 00:07:04;3.92;228.00
2024-05-31 00:08:07;3.91;228.00
2024-05-31 00:09:06;3.92;228.00
2024-05-31 00:10:04;3.92;228.00
2024-05-31 00:11:07;3.92;228.00
2024-05-31 00:12:06;3.92;228.00
2024-05-31 00:13:04;3.92;228.00
2024-05-31 00:14:08;3.92;228.00
2024-05-31 00:15:06;3.92;228.00
2024-05-31 00:16:05;3.92;228.00
2024-05-31 00:17:08;3.91;228.00
2024-05-31 00:18:06;3.91;228.00
2024-05-31 00:19:05;3.91;228.00
2024-05-31 00:20:08;3.92;228.00
2024-05-31 00:21:06;3.92;228.00
2024-05-31 00:22:05;3.92;228.00
2024-05-31 00:23:08;3.92;228.00
2024-05-31 00:24:07;3.91;228.00
2024-05-31 00:25:05;3.92;228.00
2024-05-31 00:26:08;3.91;228.00
2024-05-31 00:27:07;3.92;228.00
2024-05-31 00:28:05;3.92;228.00
2024-05-31 00:29:08;3.92;228.00
2024-05-31 00:30:07;3.91;227.00
2024-05-31 00:31:05;3.91;228.00
2024-05-31 00:32:08;3.92;228.00
2024-05-31 00:33:07;3.92;228.00
2024-05-31 00:34:05;3.92;228.00
2024-05-31 00:35:04;3.92;228.00
2024-05-31 00:36:07;3.91;228.00
2024-05-31 00:37:06;3.91;228.00
2024-05-31 00:38:04;3.91;228.00
2024-05-31 00:39:07;3.91;228.00
2024-05-31 00:40:06;3.91;228.00
2024-05-31 00:41:04;3.91;228.00
2024-05-31 00:42:07;3.91;228.00
2024-05-31 00:43:06;3.91;228.00
2024-05-31 00:44:04;3.91;228.00
2024-05-31 00:45:08;3.91;228.00
2024-05-31 00:46:06;3.92;228.00
2024-05-31 00:47:05;3.91;228.00
2024-05-31 00:48:08;3.91;228.00
2024-05-31 00:49:06;3.91;228.00
2024-05-31 00:50:05;3.91;228.00
2024-05-31 00:51:08;3.91;228.00
2024-05-31 00:52:06;3.91;227.00
2024-05-31 00:53:05;3.91;228.00
2024-05-31 00:54:08;3.91;228.00
2024-05-31 00:55:07;3.91;227.00
2024-05-31 00:56:05;3.91;227.00
2024-05-31 00:57:08;3.91;227.00
2024-05-31 00:58:07;3.91;227.00
2024-05-31 00:59:05;3.91;227.00
2024-05-31 01:00:08;3.91;227.00
2024-05-31 01:01:07;3.91;227.00
2024-05-31 01:02:05;3.91;227.00
2024-05-31 01:03:08;3.91;227.00
2024-05-31 01:04:07;3.91;227.00
2024-05-31 01:05:06;3.91;227.00
2024-05-31 01:06:04;3.92;227.00
2024-05-31 01:07:07;3.91;227.00
2024-05-31 01:08:06;3.91;227.00
2024-05-31 01:09:04;3.91;227.00
2024-05-31 01:10:07;3.91;227.00
2024-05-31 01:11:06;3.91;227.00
2024-05-31 01:12:04;3.91;227.00
2024-05-31 01:13:08;3.91;227.00
2024-05-31 01:14:06;3.91;227.00
2024-05-31 01:15:05;3.91;227.00
2024-05-31 01:16:08;3.91;227.00
2024-05-31 01:17:06;3.91;227.00
2024-05-31 01:18:05;3.91;227.00
2024-05-31 01:19:08;3.91;227.00
2024-05-31 01:20:06;3.92;227.00
2024-05-31 01:21:05;3.91;227.00
2024-05-31 01:22:08;3.91;227.00
2024-05-31 01:23:07;3.91;227.00
2024-05-31 01:24:05;3.91;227.00
2024-05-31 01:25:08;3.91;227.00
2024-05-31 01:26:07;3.91;226.00
2024-05-31 01:27:05;3.91;226.00
2024-05-31 01:28:04;3.91;227.00
2024-05-31 01:29:07;3.92;227.00
2024-05-31 01:30:06;3.91;227.00
2024-05-31 01:31:04;3.92;227.00
2024-05-31 01:32:07;3.91;227.00
2024-05-31 01:33:06;3.91;227.00
2024-05-31 01:34:04;3.92;227.00
2024-05-31 01:35:08;3.91;227.00
2024-05-31 01:36:06;3.91;227.00
2024-05-31 01:37:05;3.91;227.00
2024-05-31 01:38:08;3.91;227.00
2024-05-31 01:39:06;3.91;226.00
2024-05-31 01:40:05;3.91;227.00
2024-05-31 01:41:08;3.91;226.00
2024-05-31 01:42:07;3.91;226.00
2024-05-31 01:43:05;3.91;226.00
2024-05-31 01:44:08;3.91;226.00
2024-05-31 01:45:07;3.91;226.00
2024-05-31 01:46:05;3.91;226.00
2024-05-31 01:47:04;3.91;226.00
2024-05-31 01:48:07;3.92;226.00
2024-05-31 01:49:06;3.91;226.00
2024-05-31 01:50:04;3.91;226.00
2024-05-31 01:51:07;3.91;226.00
2024-05-31 01:52:06;3.91;226.00
2024-05-31 01:53:04;3.91;226.00
2024-05-31 01:54:08;3.91;226.00
2024-05-31 01:55:06;3.91;226.00
2024-05-31 01:56:05;3.91;226.00
2024-05-31 01:57:08;3.91;226.00
2024-05-31 01:58:06;3.91;226.00
2024-05-31 01:59:05;3.91;226.00
2024-05-31 02:00:08;3.91;226.00
2024-05-31 02:01:07;3.91;226.00
2024-05-31 02:02:05;3.91;226.00
2024-05-31 02:03:08;3.91;226.00
2024-05-31 02:04:07;3.91;226.00
2024-05-31 02:05:05;3.91;226.00
2024-05-31 02:06:08;3.91;226.00
2024-05-31 02:07:07;3.91;226.00
2024-05-31 02:08:05;3.91;226.00
2024-05-31 02:09:04;3.91;226.00
2024-05-31 02:10:07;3.91;226.00
2024-05-31 02:11:06;3.91;226.00
2024-05-31 02:12:04;3.91;226.00
2024-05-31 02:13:07;3.91;226.00
2024-05-31 02:14:06;3.91;226.00
2024-05-31 02:15:04;3.91;226.00
2024-05-31 02:16:07;3.91;226.00
2024-05-31 02:17:06;3.91;226.00
2024-05-31 02:18:04;3.91;226.00
2024-05-31 02:19:08;3.91;226.00
2024-05-31 02:20:06;3.91;226.00
2024-05-31 02:21:05;3.91;226.00
2024-05-31 02:22:08;3.91;226.00
2024-05-31 02:23:06;3.91;226.00
2024-05-31 02:24:05;3.91;226.00
2024-05-31 02:25:08;3.91;226.00
2024-05-31 02:26:06;3.91;226.00
2024-05-31 02:27:05;3.91;226.00
2024-05-31 02:28:08;3.91;226.00
2024-05-31 02:29:07;3.91;226.00
2024-05-31 02:30:05;3.91;226.00
2024-05-31 02:31:08;3.91;226.00
2024-05-31 02:32:07;3.91;226.00
2024-05-31 02:33:05;3.91;226.00
2024-05-31 02:34:08;3.91;226.00
2024-05-31 02:35:07;3.91;226.00
2024-05-31 02:36:05;3.91;226.00
2024-05-31 02:37:04;3.90;226.00
2024-05-31 02:38:07;3.91;226.00
2024-05-31 02:39:06;3.91;226.00
2024-05-31 02:40:04;3.90;226.00
2024-05-31 02:41:07;3.91;226.00
2024-05-31 02:42:06;3.91;226.00
2024-05-31 02:43:04;3.91;226.00
2024-05-31 02:44:07;3.91;226.00
2024-05-31 02:45:06;3.91;226.00
2024-05-31 02:46:04;3.91;226.00
2024-05-31 02:47:07;3.91;226.00
2024-05-31 02:48:06;3.91;225.00
2024-05-31 02:49:04;3.91;226.00
2024-05-31 02:50:08;3.90;226.00
2024-05-31 02:51:06;3.91;226.00
2024-05-31 02:52:05;3.91;226.00
2024-05-31 02:53:08;3.90;226.00
2024-05-31 02:54:06;3.91;226.00
2024-05-31 02:55:05;3.91;226.00
2024-05-31 02:56:08;3.89;226.00
2024-05-31 02:57:06;3.89;226.00
2024-05-31 02:58:05;3.91;226.00
2024-05-31 02:59:08;3.91;226.00
2024-05-31 03:00:06;3.90;225.00
2024-05-31 03:01:05;3.91;225.00
2024-05-31 03:02:08;3.91;225.00
2024-05-31 03:03:07;3.90;225.00
2024-05-31 03:04:05;3.91;225.00
2024-05-31 03:05:08;3.90;225.00
2024-05-31 03:06:07;3.89;225.00
2024-05-31 03:07:05;3.91;225.00
2024-05-31 03:08:08;3.91;225.00
2024-05-31 03:09:07;3.91;225.00
2024-05-31 03:10:05;3.91;225.00
2024-05-31 03:11:04;3.90;225.00
2024-05-31 03:12:07;3.91;225.00
2024-05-31 03:13:06;3.91;225.00
2024-05-31 03:14:04;3.90;225.00
2024-05-31 03:15:07;3.91;225.00
2024-05-31 03:16:06;3.91;225.00
2024-05-31 03:17:04;3.91;225.00
2024-05-31 03:18:08;3.91;225.00
2024-05-31 03:19:06;3.91;225.00
2024-05-31 03:20:05;3.91;225.00
2024-05-31 03:21:08;3.91;225.00
2024-05-31 03:22:06;3.91;225.00
2024-05-31 03:23:05;3.91;225.00
2024-05-31 03:24:08;3.91;225.00
2024-05-31 03:25:07;3.91;225.00
2024-05-31 03:26:05;3.91;225.00
2024-05-31 03:27:08;3.91;225.00
2024-05-31 03:28:07;3.91;225.00
2024-05-31 03:29:05;3.91;225.00
2024-05-31 03:30:09;3.91;225.00
2024-05-31 03:31:07;3.91;225.00
2024-05-31 03:32:06;3.91;225.00
2024-05-31 03:33:04;3.91;225.00
2024-05-31 03:34:07;3.91;225.00
2024-05-31 03:35:06;3.91;225.00
2024-05-31 03:36:04;3.91;225.00
2024-05-31 03:37:08;3.91;225.00
2024-05-31 03:38:06;3.91;225.00
2024-05-31 03:39:05;3.91;225.00
2024-05-31 03:40:08;3.91;225.00
2024-05-31 03:41:06;3.91;225.00
2024-05-31 03:42:05;3.91;225.00
2024-05-31 03:43:08;3.91;225.00
2024-05-31 03:44:07;3.91;225.00
2024-05-31 03:45:05;3.91;225.00
2024-05-31 03:46:08;3.91;225.00
2024-05-31 03:47:07;3.91;225.00
2024-05-31 03:48:05;3.91;225.00
2024-05-31 03:49:04;3.91;225.00
2024-05-31 03:50:07;3.91;225.00
2024-05-31 03:51:06;3.91;225.00
2024-05-31 03:52:04;3.91;225.00
2024-05-31 03:53:07;3.91;225.00
2024-05-31 03:54:06;3.91;225.00
2024-05-31 03:55:05;3.91;225.00
2024-05-31 03:56:08;3.91;225.00
2024-05-31 03:57:06;3.91;225.00
2024-05-31 03:58:05;3.91;225.00
2024-05-31 03:59:08;3.91;225.00
2024-05-31 04:00:07;3.91;225.00
2024-05-31 04:01:05;3.91;225.00
2024-05-31 04:02:08;3.91;225.00
2024-05-31 04:03:07;3.91;225.00
2024-05-31 04:04:05;3.91;225.00
2024-05-31 04:05:08;3.91;225.00
2024-05-31 04:06:07;3.91;225.00
2024-05-31 04:07:05;3.91;225.00
2024-05-31 04:08:04;3.91;225.00
2024-05-31 04:09:07;3.91;225.00
2024-05-31 04:10:06;3.91;225.00
2024-05-31 04:11:04;3.91;225.00
2024-05-31 04:12:07;3.91;225.00
2024-05-31 04:13:06;3.91;225.00
2024-05-31 04:14:04;3.91;225.00
2024-05-31 04:15:08;3.91;225.00
2024-05-31 04:16:06;3.91;225.00
2024-05-31 04:17:05;3.91;225.00
2024-05-31 04:18:08;3.91;225.00
2024-05-31 04:19:06;3.91;225.00
2024-05-31 04:20:05;3.91;225.00
2024-05-31 04:21:08;3.91;225.00
2024-05-31 04:22:07;3.91;225.00
2024-05-31 04:23:05;3.91;225.00
2024-05-31 04:24:08;3.91;225.00
2024-05-31 04:25:07;3.91;225.00
2024-05-31 04:26:05;3.91;225.00
2024-05-31 04:27:04;3.91;225.00
2024-05-31 04:28:07;3.91;225.00
2024-05-31 04:29:06;3.91;225.00
2024-05-31 04:30:04;3.91;225.00
2024-05-31 04:31:07;3.91;225.00
2024-05-31 04:32:06;3.91;225.00
2024-05-31 04:33:04;3.91;225.00
2024-05-31 04:34:08;3.91;225.00
2024-05-31 04:35:06;3.91;225.00
2024-05-31 04:36:05;3.91;225.00
2024-05-31 04:37:08;3.91;225.00
2024-05-31 04:38:06;3.91;225.00
2024-05-31 04:39:05;3.91;225.00
2024-05-31 04:40:08;3.91;225.00
2024-05-31 04:41:06;3.91;225.00
2024-05-31 04:42:05;3.91;225.00
2024-05-31 04:43:08;3.91;225.00
2024-05-31 04:44:07;3.91;225.00
2024-05-31 04:45:05;3.91;225.00
2024-05-31 04:46:08;3.91;225.00
2024-05-31 04:47:07;3.91;225.00
2024-05-31 04:48:05;3.90;225.00
2024-05-31 04:49:08;3.91;224.00
2024-05-31 04:50:07;3.90;224.00
2024-05-31 04:51:05;3.91;225.00
2024-05-31 04:52:04;3.90;224.00
