2023-05-18 00:00:49;58;243;357;0
2023-05-18 00:15:50;58;243;357;0
2023-05-18 00:30:52;58;242;358;0
2023-05-18 00:45:49;58;243;357;0
2023-05-18 01:00:51;58;242;358;0
2023-05-18 01:15:49;58;242;358;0
2023-05-18 01:30:51;58;242;358;0
2023-05-18 01:45:49;58;243;357;0
2023-05-18 02:00:50;58;242;358;0
2023-05-18 02:15:51;58;242;358;0
2023-05-18 02:30:48;58;244;356;0
2023-05-18 02:45:49;58;244;356;0
2023-05-18 03:00:50;58;242;358;0
2023-05-18 03:15:51;58;242;358;0
2023-05-18 03:30:48;58;242;358;0
2023-05-18 03:45:48;58;243;357;0
2023-05-18 04:00:49;58;242;358;0
2023-05-18 04:15:50;58;243;357;0
2023-05-18 04:30:51;58;242;358;0
2023-05-18 04:45:47;58;242;358;0
2023-05-18 05:00:48;58;242;358;0
2023-05-18 05:15:49;58;243;357;0
2023-05-18 05:30:50;58;243;357;0
2023-05-18 05:45:50;58;243;357;0
2023-05-18 06:00:50;58;242;358;0
2023-05-18 06:15:50;58;242;358;0
2023-05-18 06:30:50;57;242;358;0
2023-05-18 06:45:50;57;242;358;0
2023-05-18 07:00:50;57;244;356;0
2023-05-18 07:15:50;57;242;358;0
2023-05-18 07:30:50;57;244;356;0
2023-05-18 07:45:50;57;244;356;0
2023-05-18 08:00:50;57;244;356;0
2023-05-18 08:15:50;57;242;358;0
2023-05-18 08:30:50;57;242;358;0
2023-05-18 08:45:50;57;242;358;0
2023-05-18 09:00:50;57;243;357;0
2023-05-18 09:15:50;57;243;357;0
2023-05-18 09:30:50;57;243;357;0
2023-05-18 09:45:51;59;242;358;0
2023-05-18 10:00:49;59;243;357;0
2023-05-18 10:15:52;60;244;356;0
2023-05-18 10:30:53;60;243;357;0
2023-05-18 10:45:54;61;243;357;0
2023-05-18 11:00:55;61;244;356;0
2023-05-18 11:15:53;62;244;356;0
2023-05-18 11:30:54;63;244;356;0
2023-05-18 11:45:56;64;244;356;0
2023-05-18 12:00:55;64;244;356;0
2023-05-18 12:15:53;65;244;356;0
2023-05-18 12:30:57;66;242;358;0
2023-05-18 12:45:57;66;242;358;0
2023-05-18 13:00:56;67;244;356;0
2023-05-18 13:15:56;68;244;356;0
2023-05-18 13:30:56;69;242;358;0
2023-05-18 13:45:56;70;243;357;0
2023-05-18 14:00:57;70;243;357;0
2023-05-18 14:15:58;71;243;357;0
2023-05-18 14:30:59;71;243;357;0
2023-05-18 14:45:56;72;244;356;0
2023-05-18 15:00:57;72;242;358;0
2023-05-18 15:15:58;73;243;357;0
2023-05-18 15:30:59;73;243;357;0
2023-05-18 15:45:56;74;242;358;0
2023-05-18 16:00:57;74;243;357;0
2023-05-18 16:15:57;74;243;357;0
2023-05-18 16:30:57;74;243;357;0
2023-05-18 16:45:57;75;243;357;0
2023-05-18 17:00:56;75;243;357;0
2023-05-18 17:15:54;74;242;358;0
2023-05-18 17:30:54;75;243;357;0
2023-05-18 17:45:53;75;242;358;0
2023-05-18 18:00:52;75;243;357;0
2023-05-18 18:15:50;75;242;358;0
2023-05-18 18:30:51;75;243;357;0
2023-05-18 18:45:49;75;243;357;0
2023-05-18 19:00:50;75;242;358;0
2023-05-18 19:15:51;75;242;358;0
2023-05-18 19:30:47;75;243;357;0
2023-05-18 19:45:47;75;242;358;0
2023-05-18 20:00:47;74;242;358;0
2023-05-18 20:15:47;74;242;358;0
2023-05-18 20:30:47;74;242;358;0
2023-05-18 20:45:47;74;242;358;0
2023-05-18 21:00:48;74;242;358;0
2023-05-18 21:15:48;74;242;358;0
2023-05-18 21:30:48;74;242;358;0
2023-05-18 21:45:49;74;242;358;0
2023-05-18 22:00:49;74;242;358;0
2023-05-18 22:15:49;74;244;356;0
2023-05-18 22:30:49;74;242;358;0
2023-05-18 22:45:50;74;244;356;0
2023-05-18 23:00:50;74;242;358;0
2023-05-18 23:15:50;74;242;358;0
2023-05-18 23:30:50;74;242;358;0
2023-05-18 23:45:50;74;242;358;0
