2023-04-04 00:02:46;62;222;378
2023-04-04 00:32:43;61;220;380
2023-04-04 01:02:45;61;219;381
2023-04-04 01:32:43;61;219;381
2023-04-04 02:02:46;61;220;380
2023-04-04 02:32:43;61;220;380
2023-04-04 03:02:46;61;220;380
2023-04-04 03:32:44;61;218;382
2023-04-04 04:02:46;61;218;382
2023-04-04 04:32:44;61;217;383
2023-04-04 05:02:46;61;219;381
2023-04-04 05:32:44;61;219;381
2023-04-04 06:02:46;61;217;383
2023-04-04 06:32:44;61;217;383
2023-04-04 07:02:47;61;219;381
2023-04-04 07:32:45;61;217;383
2023-04-04 08:02:48;61;218;382
2023-04-04 08:32:46;61;219;381
2023-04-04 09:02:45;61;219;381
2023-04-04 09:32:50;61;219;381
2023-04-04 10:02:49;61;218;382
2023-04-04 10:32:52;61;217;383
2023-04-04 11:02:51;61;218;382
2023-04-04 11:32:51;61;218;382
2023-04-04 12:02:53;61;219;381
2023-04-04 12:32:55;61;217;383
2023-04-04 13:02:57;61;219;381
2023-04-04 13:33:00;61;219;381
#EQ-Puntano; time; bat; cm; cmca: 2023-04-04 13:39:46;61;219;381
2023-04-04 14:02:18;61;219;381
2023-04-04 14:33:02;61;217;383
2023-04-04 15:02:55;61;219;381
2023-04-04 15:32:56;61;218;382
2023-04-04 16:02:54;61;220;380
2023-04-04 16:32:52;61;220;380
2023-04-04 17:02:54;61;218;382
2023-04-04 17:32:50;61;220;380
2023-04-04 18:02:51;61;220;380
2023-04-04 18:32:51;61;220;380
2023-04-04 19:02:49;61;218;382
2023-04-04 19:32:50;61;220;380
2023-04-04 20:02:45;61;220;380
2023-04-04 20:32:45;61;219;381
2023-04-04 21:02:48;61;219;381
2023-04-04 21:32:47;61;221;379
2023-04-04 22:02:46;61;220;380
2023-04-04 22:32:45;61;221;379
2023-04-04 23:02:48;61;219;381
2023-04-04 23:32:47;61;221;379
