datetime;bateria;nf;cmca
2023-10-30 17:49:03;96;564;121
2023-10-30 17:50:02;96;564;121
2023-10-30 17:51:02;96;564;121
2023-10-30 17:52:02;96;564;121
2023-10-30 17:53:02;96;564;121
2023-10-30 17:54:02;96;564;121
2023-10-30 17:55:02;96;564;121
2023-10-30 17:56:01;96;564;121
2023-10-30 17:57:01;96;564;121
2023-10-30 17:58:06;96;564;121
2023-10-30 17:59:01;96;564;121
2023-10-30 18:00:05;96;564;121
2023-10-30 18:01:01;96;564;121
2023-10-30 18:02:05;96;564;121
2023-10-30 18:03:05;95;564;121
2023-10-30 18:04:05;96;564;121
2023-10-30 18:05:04;96;565;120
2023-10-30 18:06:04;96;566;119
2023-10-30 18:07:04;96;566;119
2023-10-30 18:08:04;95;566;119
2023-10-30 18:09:04;96;566;119
2023-10-30 18:10:04;96;566;119
2023-10-30 18:11:03;95;565;120
2023-10-30 18:12:03;96;565;120
2023-10-30 18:13:03;95;565;120
2023-10-30 18:14:03;96;565;120
2023-10-30 18:15:03;95;565;120
2023-10-30 18:16:02;95;564;121
2023-10-30 18:17:02;95;564;121
2023-10-30 18:18:02;95;564;121
2023-10-30 18:19:02;96;564;121
2023-10-30 18:20:02;95;564;121
2023-10-30 18:21:02;95;564;121
2023-10-30 18:22:01;95;564;121
2023-10-30 18:23:01;95;564;121
2023-10-30 18:24:06;95;564;121
2023-10-30 18:25:01;95;564;121
2023-10-30 18:26:05;95;564;121
2023-10-30 18:27:05;95;564;121
2023-10-30 18:28:05;95;564;121
2023-10-30 18:29:05;95;564;121
2023-10-30 18:30:04;95;564;121
2023-10-30 18:31:04;95;564;121
2023-10-30 18:32:04;95;564;121
2023-10-30 18:33:04;95;564;121
2023-10-30 18:34:04;95;564;121
2023-10-30 18:35:04;95;564;121
2023-10-30 18:36:03;95;564;121
2023-10-30 18:37:03;95;564;121
2023-10-30 18:38:03;95;564;121
2023-10-30 18:39:03;95;564;121
2023-10-30 18:40:03;95;564;121
2023-10-30 18:41:03;95;564;121
2023-10-30 18:42:02;95;564;121
2023-10-30 18:43:02;95;564;121
2023-10-30 18:44:02;95;564;121
2023-10-30 18:45:02;95;564;121
2023-10-30 18:46:02;95;564;121
2023-10-30 18:47:02;95;564;121
2023-10-30 18:48:02;95;564;121
2023-10-30 18:49:01;95;564;121
2023-10-30 18:50:01;95;564;121
2023-10-30 18:51:05;95;564;121
2023-10-30 18:52:01;95;564;121
2023-10-30 18:53:05;95;564;121
2023-10-30 18:54:05;95;564;121
2023-10-30 18:55:05;95;564;121
2023-10-30 18:56:04;95;564;121
2023-10-30 18:57:04;95;564;121
2023-10-30 18:58:04;95;564;121
2023-10-30 18:59:04;95;564;121
2023-10-30 19:00:04;95;564;121
2023-10-30 19:01:03;95;564;121
2023-10-30 19:02:03;95;564;121
2023-10-30 19:03:03;95;564;121
2023-10-30 19:04:03;95;564;121
2023-10-30 19:05:03;95;564;121
2023-10-30 19:06:03;95;564;121
2023-10-30 19:07:02;95;564;121
2023-10-30 19:08:02;95;564;121
2023-10-30 19:09:02;95;564;121
2023-10-30 19:10:02;95;564;121
2023-10-30 19:11:02;95;564;121
2023-10-30 19:12:01;95;564;121
2023-10-30 19:13:01;95;564;121
2023-10-30 19:14:05;95;564;121
2023-10-30 19:15:01;95;564;121
2023-10-30 19:16:05;95;564;121
2023-10-30 19:17:05;95;564;121
2023-10-30 19:18:05;95;564;121
2023-10-30 19:19:05;95;564;121
2023-10-30 19:20:04;95;564;121
2023-10-30 19:21:04;95;564;121
2023-10-30 19:22:04;95;564;121
2023-10-30 19:23:04;95;564;121
2023-10-30 19:24:04;95;564;121
2023-10-30 19:25:03;95;564;121
2023-10-30 19:26:03;95;564;121
2023-10-30 19:27:03;95;564;121
2023-10-30 19:28:03;95;564;121
2023-10-30 19:29:03;95;564;121
2023-10-30 19:30:03;95;564;121
2023-10-30 19:31:02;95;564;121
2023-10-30 19:32:02;95;564;121
2023-10-30 19:33:02;95;564;121
2023-10-30 19:34:02;95;564;121
2023-10-30 19:35:02;95;564;121
2023-10-30 19:36:01;95;564;121
2023-10-30 19:37:01;95;564;121
2023-10-30 19:38:05;95;564;121
2023-10-30 19:39:01;95;564;121
2023-10-30 19:40:05;95;564;121
2023-10-30 19:41:05;95;564;121
2023-10-30 19:42:05;95;564;121
2023-10-30 19:43:04;95;564;121
2023-10-30 19:44:04;95;564;121
2023-10-30 19:45:04;95;564;121
2023-10-30 19:46:04;95;564;121
2023-10-30 19:47:04;95;564;121
2023-10-30 19:48:03;95;564;121
2023-10-30 19:49:03;95;564;121
2023-10-30 19:50:03;95;564;121
2023-10-30 19:51:03;95;564;121
2023-10-30 19:52:03;95;564;121
2023-10-30 19:53:02;95;564;121
2023-10-30 19:54:02;95;564;121
2023-10-30 19:55:02;95;564;121
2023-10-30 19:56:02;95;564;121
2023-10-30 19:57:02;95;564;121
2023-10-30 19:58:01;95;564;121
2023-10-30 19:59:01;95;564;121
2023-10-30 20:00:05;95;564;121
2023-10-30 20:01:01;95;564;121
2023-10-30 20:02:05;95;564;121
2023-10-30 20:03:05;95;564;121
2023-10-30 20:04:05;95;564;121
2023-10-30 20:05:04;95;564;121
2023-10-30 20:06:04;95;564;121
2023-10-30 20:07:04;95;564;121
2023-10-30 20:08:04;95;564;121
2023-10-30 20:09:04;95;564;121
2023-10-30 20:10:04;95;564;121
2023-10-30 20:11:03;95;564;121
2023-10-30 20:12:03;95;564;121
2023-10-30 20:13:03;95;564;121
2023-10-30 20:14:03;95;564;121
2023-10-30 20:15:03;95;564;121
2023-10-30 20:16:03;95;564;121
2023-10-30 20:17:02;95;564;121
2023-10-30 20:18:02;95;564;121
2023-10-30 20:19:02;95;564;121
2023-10-30 20:20:02;95;564;121
2023-10-30 20:21:01;95;564;121
2023-10-30 20:22:01;95;564;121
2023-10-30 20:23:05;95;564;121
2023-10-30 20:24:01;95;564;121
2023-10-30 20:25:05;95;564;121
2023-10-30 20:26:05;95;564;121
2023-10-30 20:27:05;95;564;121
2023-10-30 20:28:04;95;564;121
2023-10-30 20:29:04;95;564;121
2023-10-30 20:30:04;95;564;121
2023-10-30 20:31:04;95;564;121
2023-10-30 20:32:04;95;564;121
2023-10-30 20:33:03;95;564;121
2023-10-30 20:34:03;95;564;121
2023-10-30 20:35:03;95;564;121
2023-10-30 20:36:03;95;564;121
2023-10-30 20:37:03;95;564;121
2023-10-30 20:38:02;95;564;121
2023-10-30 20:39:02;95;564;121
2023-10-30 20:40:02;95;564;121
2023-10-30 20:41:02;95;564;121
2023-10-30 20:42:02;95;564;121
2023-10-30 20:43:01;95;564;121
2023-10-30 20:44:01;95;564;121
2023-10-30 20:45:05;95;564;121
2023-10-30 20:46:01;95;564;121
2023-10-30 20:47:05;95;564;121
2023-10-30 20:48:05;95;564;121
2023-10-30 20:49:05;95;564;121
2023-10-30 20:50:04;95;564;121
2023-10-30 20:51:04;95;564;121
2023-10-30 20:52:04;95;564;121
2023-10-30 20:53:04;95;564;121
2023-10-30 20:54:04;95;564;121
2023-10-30 20:55:03;95;564;121
2023-10-30 20:56:03;95;564;121
2023-10-30 20:57:03;95;564;121
2023-10-30 20:58:03;95;564;121
2023-10-30 20:59:03;95;564;121
2023-10-30 21:00:03;95;564;121
2023-10-30 21:01:02;95;564;121
2023-10-30 21:02:02;95;564;121
2023-10-30 21:03:02;95;564;121
2023-10-30 21:04:02;95;564;121
2023-10-30 21:05:01;95;564;121
2023-10-30 21:06:01;95;564;121
2023-10-30 21:07:05;95;564;121
2023-10-30 21:08:01;95;564;121
2023-10-30 21:09:05;95;564;121
2023-10-30 21:10:05;95;564;121
2023-10-30 21:11:05;95;564;121
2023-10-30 21:12:04;95;564;121
2023-10-30 21:13:04;95;564;121
2023-10-30 21:14:04;95;564;121
2023-10-30 21:15:04;95;564;121
2023-10-30 21:16:03;95;564;121
2023-10-30 21:17:03;95;564;121
2023-10-30 21:18:03;95;564;121
2023-10-30 21:19:03;95;564;121
2023-10-30 21:20:03;95;564;121
2023-10-30 21:21:02;95;564;121
2023-10-30 21:22:02;95;564;121
2023-10-30 21:23:02;95;564;121
2023-10-30 21:24:02;95;564;121
2023-10-30 21:25:02;95;564;121
2023-10-30 21:26:01;95;564;121
2023-10-30 21:27:01;95;564;121
2023-10-30 21:28:05;95;564;121
2023-10-30 21:29:01;95;564;121
2023-10-30 21:30:05;95;564;121
2023-10-30 21:31:05;95;564;121
2023-10-30 21:32:05;95;564;121
2023-10-30 21:33:04;95;564;121
2023-10-30 21:34:04;95;564;121
2023-10-30 21:35:04;95;564;121
2023-10-30 21:36:04;95;564;121
2023-10-30 21:37:03;95;564;121
2023-10-30 21:38:03;95;564;121
2023-10-30 21:39:03;95;564;121
2023-10-30 21:40:03;95;564;121
2023-10-30 21:41:03;95;564;121
2023-10-30 21:42:02;95;564;121
2023-10-30 21:43:02;95;564;121
2023-10-30 21:44:02;95;564;121
2023-10-30 21:45:02;95;564;121
2023-10-30 21:46:02;95;564;121
2023-10-30 21:47:02;95;564;121
2023-10-30 21:48:01;95;564;121
2023-10-30 21:49:05;95;564;121
2023-10-30 21:50:01;95;564;121
2023-10-30 21:51:05;95;564;121
2023-10-30 21:52:05;95;564;121
2023-10-30 21:53:05;95;564;121
2023-10-30 21:54:04;95;564;121
2023-10-30 21:55:04;95;564;121
2023-10-30 21:56:04;95;564;121
2023-10-30 21:57:04;95;564;121
2023-10-30 21:58:03;95;564;121
2023-10-30 21:59:03;95;564;121
2023-10-30 22:00:03;95;564;121
2023-10-30 22:01:03;95;564;121
2023-10-30 22:02:03;95;564;121
2023-10-30 22:03:02;95;564;121
2023-10-30 22:04:02;95;564;121
2023-10-30 22:05:02;95;564;121
2023-10-30 22:06:02;95;564;121
2023-10-30 22:07:01;95;564;121
2023-10-30 22:08:01;95;564;121
2023-10-30 22:09:05;95;564;121
2023-10-30 22:10:01;95;564;121
2023-10-30 22:11:05;95;564;121
2023-10-30 22:12:05;95;564;121
2023-10-30 22:13:05;95;564;121
2023-10-30 22:14:04;95;564;121
2023-10-30 22:15:04;95;564;121
2023-10-30 22:16:04;95;564;121
2023-10-30 22:17:04;95;564;121
2023-10-30 22:18:03;95;564;121
2023-10-30 22:19:03;95;564;121
2023-10-30 22:20:03;95;564;121
2023-10-30 22:21:03;95;564;121
2023-10-30 22:22:03;95;564;121
2023-10-30 22:23:02;95;564;121
2023-10-30 22:24:02;95;564;121
2023-10-30 22:25:02;95;564;121
2023-10-30 22:26:02;95;564;121
2023-10-30 22:27:02;95;564;121
2023-10-30 22:28:01;95;564;121
2023-10-30 22:29:01;95;564;121
2023-10-30 22:30:05;95;564;121
2023-10-30 22:31:01;95;564;121
2023-10-30 22:32:05;95;564;121
2023-10-30 22:33:05;95;564;121
2023-10-30 22:34:05;95;564;121
2023-10-30 22:35:04;95;564;121
2023-10-30 22:36:04;95;564;121
2023-10-30 22:37:04;95;564;121
2023-10-30 22:38:04;95;564;121
2023-10-30 22:39:03;95;564;121
2023-10-30 22:40:03;95;564;121
2023-10-30 22:41:03;95;564;121
2023-10-30 22:42:03;95;564;121
2023-10-30 22:43:02;95;564;121
2023-10-30 22:44:02;95;564;121
2023-10-30 22:45:02;95;564;121
2023-10-30 22:46:02;95;564;121
2023-10-30 22:47:02;95;564;121
2023-10-30 22:48:01;95;564;121
2023-10-30 22:49:01;95;564;121
2023-10-30 22:50:05;95;564;121
2023-10-30 22:51:01;95;564;121
2023-10-30 22:52:05;95;564;121
2023-10-30 22:53:05;95;564;121
2023-10-30 22:54:04;95;564;121
2023-10-30 22:55:04;95;564;121
2023-10-30 22:56:04;95;564;121
2023-10-30 22:57:04;95;564;121
2023-10-30 22:58:04;95;564;121
2023-10-30 22:59:03;95;564;121
2023-10-30 23:00:03;95;564;121
2023-10-30 23:01:03;95;564;121
2023-10-30 23:02:03;95;564;121
2023-10-30 23:03:03;95;564;121
2023-10-30 23:04:02;95;564;121
2023-10-30 23:05:02;95;564;121
2023-10-30 23:06:02;95;564;121
2023-10-30 23:07:02;95;564;121
2023-10-30 23:08:01;95;564;121
2023-10-30 23:09:01;95;564;121
2023-10-30 23:10:05;95;564;121
2023-10-30 23:11:01;95;564;121
2023-10-30 23:12:05;95;564;121
2023-10-30 23:13:05;95;564;121
2023-10-30 23:14:05;95;564;121
2023-10-30 23:15:05;95;564;121
2023-10-30 23:16:04;95;564;121
2023-10-30 23:17:04;95;564;121
2023-10-30 23:18:04;95;564;121
2023-10-30 23:19:04;95;564;121
2023-10-30 23:20:03;95;564;121
2023-10-30 23:21:03;95;564;121
2023-10-30 23:22:03;95;564;121
2023-10-30 23:23:03;95;564;121
2023-10-30 23:24:03;95;564;121
2023-10-30 23:25:02;95;564;121
2023-10-30 23:26:02;95;564;121
2023-10-30 23:27:02;95;564;121
2023-10-30 23:28:02;95;564;121
2023-10-30 23:29:01;95;564;121
2023-10-30 23:30:01;95;564;121
2023-10-30 23:31:05;95;564;121
2023-10-30 23:32:01;95;564;121
2023-10-30 23:33:05;95;564;121
2023-10-30 23:34:05;95;564;121
2023-10-30 23:35:05;95;564;121
2023-10-30 23:36:04;95;564;121
2023-10-30 23:37:04;95;564;121
2023-10-30 23:38:04;95;564;121
2023-10-30 23:39:04;95;564;121
2023-10-30 23:40:03;95;564;121
2023-10-30 23:41:03;95;564;121
2023-10-30 23:42:03;95;564;121
2023-10-30 23:43:03;95;564;121
2023-10-30 23:44:03;95;564;121
2023-10-30 23:45:02;95;564;121
2023-10-30 23:46:02;95;564;121
2023-10-30 23:47:02;94;564;121
2023-10-30 23:48:02;95;564;121
2023-10-30 23:49:02;95;564;121
2023-10-30 23:50:01;94;564;121
2023-10-30 23:51:06;94;564;121
2023-10-30 23:52:01;95;564;121
2023-10-30 23:53:05;94;564;121
2023-10-30 23:54:05;95;564;121
2023-10-30 23:55:05;94;564;121
2023-10-30 23:56:04;94;564;121
2023-10-30 23:57:04;94;564;121
2023-10-30 23:58:04;95;564;121
2023-10-30 23:59:04;94;564;121
2023-10-31 00:00:04;94;564;121
2023-10-31 00:01:04;95;564;121
2023-10-31 00:02:03;94;564;121
2023-10-31 00:03:03;95;564;121
2023-10-31 00:04:03;94;564;121
2023-10-31 00:05:03;95;564;121
2023-10-31 00:06:02;94;564;121
2023-10-31 00:07:02;94;564;121
2023-10-31 00:08:02;94;564;121
2023-10-31 00:09:02;94;564;121
2023-10-31 00:10:01;94;564;121
2023-10-31 00:11:01;94;564;121
2023-10-31 00:12:05;94;564;121
2023-10-31 00:13:01;94;564;121
2023-10-31 00:14:05;94;564;121
2023-10-31 00:15:05;94;564;121
2023-10-31 00:16:05;94;564;121
2023-10-31 00:17:04;94;564;121
2023-10-31 00:18:04;94;564;121
2023-10-31 00:19:04;94;564;121
2023-10-31 00:20:04;94;564;121
2023-10-31 00:21:03;94;564;121
2023-10-31 00:22:03;94;564;121
2023-10-31 00:23:03;94;564;121
2023-10-31 00:24:03;94;564;121
2023-10-31 00:25:03;94;564;121
2023-10-31 00:26:02;94;564;121
2023-10-31 00:27:02;94;564;121
2023-10-31 00:28:02;94;564;121
2023-10-31 00:29:02;94;564;121
2023-10-31 00:30:01;94;564;121
2023-10-31 00:31:01;94;564;121
2023-10-31 00:32:05;94;564;121
2023-10-31 00:33:01;94;564;121
2023-10-31 00:34:05;94;564;121
2023-10-31 00:35:05;94;564;121
2023-10-31 00:36:04;94;564;121
2023-10-31 00:37:04;94;564;121
2023-10-31 00:38:04;94;564;121
2023-10-31 00:39:04;94;564;121
2023-10-31 00:40:04;94;564;121
2023-10-31 00:41:03;94;564;121
2023-10-31 00:42:03;94;564;121
2023-10-31 00:43:03;94;564;121
2023-10-31 00:44:03;94;564;121
2023-10-31 00:45:03;94;564;121
2023-10-31 00:46:02;94;564;121
2023-10-31 00:47:02;94;564;121
2023-10-31 00:48:02;94;564;121
2023-10-31 00:49:02;94;564;121
2023-10-31 00:50:01;94;564;121
2023-10-31 00:51:01;94;564;121
2023-10-31 00:52:05;94;564;121
2023-10-31 00:53:05;94;564;121
2023-10-31 00:54:05;94;564;121
2023-10-31 00:55:05;94;564;121
2023-10-31 00:56:04;94;564;121
2023-10-31 00:57:04;94;564;121
2023-10-31 00:58:04;94;564;121
