datetime;bateria;nivel;dist
2023-10-31 22:06:08;97;1;145
2023-10-31 22:07:14;97;2;144
2023-10-31 22:08:09;97;1;145
2023-10-31 22:09:14;97;1;145
2023-10-31 22:10:09;97;2;144
2023-10-31 22:11:10;97;2;144
2023-10-31 22:12:10;97;2;144
2023-10-31 22:13:10;97;2;144
2023-10-31 22:14:10;97;2;144
2023-10-31 22:15:11;97;2;144
2023-10-31 22:16:11;97;2;144
2023-10-31 22:17:11;97;2;144
2023-10-31 22:18:11;97;1;145
2023-10-31 22:19:12;97;2;144
2023-10-31 22:20:12;97;1;145
2023-10-31 22:21:12;97;2;144
2023-10-31 22:22:12;97;1;145
2023-10-31 22:23:13;97;1;145
2023-10-31 22:24:13;97;1;145
2023-10-31 22:25:13;97;2;144
2023-10-31 22:26:13;97;2;144
2023-10-31 22:27:08;97;2;144
2023-10-31 22:28:14;97;2;144
2023-10-31 22:29:09;97;1;145
2023-10-31 22:30:15;97;1;145
2023-10-31 22:31:10;97;2;144
2023-10-31 22:32:10;97;2;144
2023-10-31 22:33:10;97;2;144
2023-10-31 22:34:10;97;2;144
2023-10-31 22:35:10;97;2;144
2023-10-31 22:36:11;97;1;145
2023-10-31 22:37:11;97;2;144
2023-10-31 22:38:11;97;2;144
2023-10-31 22:39:11;97;1;145
2023-10-31 22:40:12;97;2;144
2023-10-31 22:41:12;97;1;145
2023-10-31 22:42:12;97;1;145
2023-10-31 22:43:12;97;2;144
2023-10-31 22:44:13;97;1;145
2023-10-31 22:45:13;97;1;145
2023-10-31 22:46:13;97;2;144
2023-10-31 22:47:13;97;2;144
2023-10-31 22:48:08;97;2;144
2023-10-31 22:49:14;97;1;145
2023-10-31 22:50:09;97;2;144
2023-10-31 22:51:14;97;2;144
2023-10-31 22:52:09;97;2;144
2023-10-31 22:53:15;97;2;144
2023-10-31 22:54:10;97;1;145
2023-10-31 22:55:10;97;0;146
2023-10-31 22:56:10;97;1;145
2023-10-31 22:57:11;97;2;144
2023-10-31 22:58:11;97;0;146
2023-10-31 22:59:11;97;2;144
2023-10-31 23:00:11;97;2;144
2023-10-31 23:01:12;97;1;145
2023-10-31 23:02:12;97;1;145
2023-10-31 23:03:12;97;1;145
2023-10-31 23:04:12;97;1;145
2023-10-31 23:05:13;97;2;144
2023-10-31 23:06:13;97;2;144
2023-10-31 23:07:13;97;2;144
2023-10-31 23:08:13;96;1;145
2023-10-31 23:09:14;97;2;144
2023-10-31 23:10:09;96;1;145
2023-10-31 23:11:14;97;0;146
2023-10-31 23:12:09;97;2;144
2023-10-31 23:13:15;97;0;146
2023-10-31 23:14:10;97;0;146
2023-10-31 23:15:10;97;0;146
2023-10-31 23:16:10;97;2;144
2023-10-31 23:17:10;97;2;144
2023-10-31 23:18:10;96;2;144
2023-10-31 23:19:11;97;2;144
2023-10-31 23:20:11;97;1;145
2023-10-31 23:21:11;96;2;144
2023-10-31 23:22:11;97;2;144
2023-10-31 23:23:12;96;2;144
2023-10-31 23:24:12;97;2;144
2023-10-31 23:25:12;96;2;144
2023-10-31 23:26:12;97;2;144
2023-10-31 23:27:13;97;2;144
2023-10-31 23:28:13;97;2;144
2023-10-31 23:29:13;96;1;145
2023-10-31 23:30:13;97;1;145
2023-10-31 23:31:13;96;2;144
2023-10-31 23:32:14;96;1;145
2023-10-31 23:33:09;96;2;144
2023-10-31 23:34:14;96;2;144
2023-10-31 23:35:09;96;2;144
2023-10-31 23:36:14;97;2;144
2023-10-31 23:37:09;96;2;144
2023-10-31 23:38:15;96;2;144
2023-10-31 23:39:10;96;2;144
2023-10-31 23:40:10;96;2;144
2023-10-31 23:41:10;96;2;144
2023-10-31 23:42:11;96;2;144
2023-10-31 23:43:11;96;3;143
2023-10-31 23:44:11;96;3;143
2023-10-31 23:45:11;96;2;144
2023-10-31 23:46:11;96;2;144
2023-10-31 23:47:12;96;2;144
2023-10-31 23:48:12;96;2;144
2023-10-31 23:49:12;96;2;144
2023-10-31 23:50:12;96;1;145
2023-10-31 23:51:12;96;2;144
2023-10-31 23:52:13;96;2;144
2023-10-31 23:53:13;97;1;145
2023-10-31 23:54:13;96;2;144
2023-10-31 23:55:13;96;2;144
2023-10-31 23:56:13;96;2;144
2023-10-31 23:57:08;96;1;145
2023-10-31 23:58:14;96;2;144
2023-10-31 23:59:09;96;2;144
2023-11-01 00:00:14;96;2;144
2023-11-01 00:01:09;96;1;145
2023-11-01 00:02:15;96;2;144
2023-11-01 00:03:10;96;2;144
2023-11-01 00:04:10;96;2;144
2023-11-01 00:05:10;96;2;144
2023-11-01 00:06:10;96;2;144
2023-11-01 00:07:10;96;2;144
2023-11-01 00:08:11;96;2;144
2023-11-01 00:09:11;96;2;144
2023-11-01 00:10:11;96;2;144
2023-11-01 00:11:11;96;2;144
2023-11-01 00:12:12;96;1;145
2023-11-01 00:13:12;96;2;144
2023-11-01 00:14:12;96;2;144
2023-11-01 00:15:12;96;2;144
2023-11-01 00:16:12;96;1;145
2023-11-01 00:17:13;96;2;144
2023-11-01 00:18:13;96;2;144
2023-11-01 00:19:13;96;2;144
2023-11-01 00:20:13;96;2;144
2023-11-01 00:21:13;96;2;144
2023-11-01 00:22:14;96;2;144
2023-11-01 00:23:09;96;2;144
2023-11-01 00:24:14;96;2;144
2023-11-01 00:25:09;96;2;144
2023-11-01 00:26:14;96;2;144
2023-11-01 00:27:09;96;2;144
2023-11-01 00:28:15;96;2;144
2023-11-01 00:29:10;96;2;144
2023-11-01 00:30:10;96;2;144
2023-11-01 00:31:10;96;2;144
2023-11-01 00:32:10;96;2;144
2023-11-01 00:33:11;96;2;144
2023-11-01 00:34:11;96;2;144
2023-11-01 00:35:11;96;2;144
2023-11-01 00:36:11;96;2;144
2023-11-01 00:37:11;96;2;144
2023-11-01 00:38:12;96;2;144
2023-11-01 00:39:12;96;2;144
2023-11-01 00:40:12;96;1;145
2023-11-01 00:41:12;96;1;145
2023-11-01 00:42:13;96;2;144
2023-11-01 00:43:13;96;2;144
2023-11-01 00:44:13;96;2;144
2023-11-01 00:45:13;96;2;144
2023-11-01 00:46:13;96;2;144
2023-11-01 00:47:14;96;2;144
2023-11-01 00:48:09;96;2;144
2023-11-01 00:49:14;96;2;144
2023-11-01 00:50:09;96;2;144
2023-11-01 00:51:14;96;2;144
2023-11-01 00:52:09;96;2;144
2023-11-01 00:53:15;96;2;144
2023-11-01 00:54:10;96;2;144
2023-11-01 00:55:10;96;2;144
2023-11-01 00:56:10;96;3;143
2023-11-01 00:57:11;96;3;143
2023-11-01 00:58:11;96;2;144
2023-11-01 00:59:11;96;2;144
2023-11-01 01:00:11;96;0;146
2023-11-01 01:01:11;96;1;145
2023-11-01 01:02:12;96;1;145
2023-11-01 01:03:12;96;1;145
2023-11-01 01:04:12;96;1;145
2023-11-01 01:05:12;96;1;145
2023-11-01 01:06:12;96;1;145
2023-11-01 01:07:13;96;1;145
2023-11-01 01:08:13;96;1;145
2023-11-01 01:09:13;96;0;146
2023-11-01 01:10:13;96;0;146
2023-11-01 01:11:13;96;1;145
2023-11-01 01:12:08;96;1;145
2023-11-01 01:13:14;96;1;145
2023-11-01 01:14:09;96;2;144
2023-11-01 01:15:14;96;2;144
2023-11-01 01:16:09;96;2;144
2023-11-01 01:17:15;96;2;144
2023-11-01 01:18:10;96;2;144
2023-11-01 01:19:10;96;2;144
2023-11-01 01:20:10;96;2;144
2023-11-01 01:21:10;96;2;144
2023-11-01 01:22:10;96;1;145
2023-11-01 01:23:11;96;2;144
2023-11-01 01:24:11;96;2;144
2023-11-01 01:25:11;96;2;144
2023-11-01 01:26:11;96;2;144
2023-11-01 01:27:12;96;2;144
2023-11-01 01:28:12;96;2;144
2023-11-01 01:29:12;96;2;144
2023-11-01 01:30:12;96;2;144
2023-11-01 01:31:12;96;2;144
2023-11-01 01:32:13;96;2;144
2023-11-01 01:33:13;96;2;144
2023-11-01 01:34:13;96;1;145
2023-11-01 01:35:13;96;2;144
2023-11-01 01:36:13;96;2;144
2023-11-01 01:37:14;96;2;144
2023-11-01 01:38:09;96;2;144
2023-11-01 01:39:14;96;1;145
2023-11-01 01:40:09;96;2;144
2023-11-01 01:41:15;96;2;144
2023-11-01 01:42:09;96;2;144
2023-11-01 01:43:10;96;2;144
2023-11-01 01:44:10;96;2;144
2023-11-01 01:45:10;96;2;144
2023-11-01 01:46:10;96;2;144
2023-11-01 01:47:11;96;2;144
2023-11-01 01:48:11;96;2;144
2023-11-01 01:49:11;96;1;145
2023-11-01 01:50:11;96;2;144
2023-11-01 01:51:11;96;2;144
2023-11-01 01:52:12;96;2;144
2023-11-01 01:53:12;96;2;144
2023-11-01 01:54:12;96;2;144
2023-11-01 01:55:12;96;2;144
2023-11-01 01:56:13;96;2;144
2023-11-01 01:57:13;96;2;144
2023-11-01 01:58:13;96;2;144
2023-11-01 01:59:13;96;2;144
2023-11-01 02:00:13;96;2;144
2023-11-01 02:01:14;96;2;144
2023-11-01 02:02:09;96;2;144
2023-11-01 02:03:14;96;2;144
2023-11-01 02:04:09;96;2;144
2023-11-01 02:05:15;96;2;144
2023-11-01 02:06:09;96;2;144
2023-11-01 02:07:10;96;1;145
2023-11-01 02:08:10;96;2;144
2023-11-01 02:09:10;96;2;144
2023-11-01 02:10:10;96;2;144
2023-11-01 02:11:11;96;2;144
2023-11-01 02:12:11;96;2;144
2023-11-01 02:13:11;96;2;144
2023-11-01 02:14:11;96;2;144
2023-11-01 02:15:11;96;2;144
2023-11-01 02:16:12;96;2;144
2023-11-01 02:17:12;96;2;144
2023-11-01 02:18:12;96;1;145
2023-11-01 02:19:12;96;2;144
2023-11-01 02:20:13;96;1;145
2023-11-01 02:21:13;96;1;145
2023-11-01 02:22:13;96;2;144
2023-11-01 02:23:13;96;2;144
2023-11-01 02:24:13;96;2;144
2023-11-01 02:25:14;96;2;144
2023-11-01 02:26:09;96;2;144
2023-11-01 02:27:14;96;2;144
2023-11-01 02:28:09;96;2;144
2023-11-01 02:29:15;96;2;144
2023-11-01 02:30:10;96;2;144
2023-11-01 02:31:10;96;2;144
2023-11-01 02:32:10;96;2;144
2023-11-01 02:33:10;96;2;144
2023-11-01 02:34:10;96;2;144
2023-11-01 02:35:11;96;2;144
2023-11-01 02:36:11;96;1;145
2023-11-01 02:37:11;96;2;144
2023-11-01 02:38:11;96;2;144
2023-11-01 02:39:12;96;2;144
2023-11-01 02:40:12;96;2;144
2023-11-01 02:41:12;96;2;144
2023-11-01 02:42:12;96;2;144
2023-11-01 02:43:13;96;2;144
2023-11-01 02:44:13;96;2;144
2023-11-01 02:45:13;96;2;144
2023-11-01 02:46:13;96;3;143
2023-11-01 02:47:14;96;2;144
2023-11-01 02:48:08;96;1;145
2023-11-01 02:49:14;96;2;144
2023-11-01 02:50:09;96;3;143
2023-11-01 02:51:14;96;4;142
2023-11-01 02:52:09;96;3;143
2023-11-01 02:53:15;96;3;143
2023-11-01 02:54:10;96;3;143
2023-11-01 02:55:10;96;2;144
2023-11-01 02:56:10;96;2;144
2023-11-01 02:57:11;96;2;144
2023-11-01 02:58:11;96;2;144
2023-11-01 02:59:11;96;1;145
2023-11-01 03:00:11;96;2;144
2023-11-01 03:01:12;96;2;144
2023-11-01 03:02:12;96;2;144
2023-11-01 03:03:12;96;1;145
2023-11-01 03:04:12;96;1;145
2023-11-01 03:05:12;96;2;144
2023-11-01 03:06:13;96;2;144
2023-11-01 03:07:13;96;2;144
2023-11-01 03:08:13;96;2;144
2023-11-01 03:09:13;96;2;144
2023-11-01 03:10:14;96;2;144
2023-11-01 03:11:09;96;3;143
2023-11-01 03:12:14;96;3;143
2023-11-01 03:13:09;96;4;142
2023-11-01 03:14:15;96;4;142
2023-11-01 03:15:09;96;3;143
2023-11-01 03:16:10;96;3;143
2023-11-01 03:17:10;96;3;143
2023-11-01 03:18:10;96;3;143
2023-11-01 03:19:10;96;3;143
2023-11-01 03:20:11;96;3;143
2023-11-01 03:21:11;96;3;143
2023-11-01 03:22:11;96;2;144
2023-11-01 03:23:11;96;0;146
2023-11-01 03:24:12;96;1;145
2023-11-01 03:25:12;96;1;145
2023-11-01 03:26:12;96;1;145
2023-11-01 03:27:12;96;1;145
2023-11-01 03:28:12;96;1;145
2023-11-01 03:29:13;96;1;145
2023-11-01 03:30:13;96;1;145
2023-11-01 03:31:13;96;1;145
2023-11-01 03:32:13;96;1;145
2023-11-01 03:33:14;96;0;146
2023-11-01 03:34:09;96;1;145
2023-11-01 03:35:14;96;1;145
2023-11-01 03:36:09;96;1;145
2023-11-01 03:37:14;96;2;144
2023-11-01 03:38:09;96;2;144
2023-11-01 03:39:15;96;1;145
2023-11-01 03:40:10;96;2;144
2023-11-01 03:41:10;96;2;144
2023-11-01 03:42:10;96;2;144
2023-11-01 03:43:10;96;2;144
2023-11-01 03:44:11;96;1;145
2023-11-01 03:45:11;96;2;144
2023-11-01 03:46:11;96;2;144
2023-11-01 03:47:11;96;1;145
2023-11-01 03:48:12;96;2;144
2023-11-01 03:49:12;96;1;145
2023-11-01 03:50:12;96;2;144
2023-11-01 03:51:12;96;2;144
2023-11-01 03:52:12;96;2;144
2023-11-01 03:53:13;96;2;144
2023-11-01 03:54:13;96;2;144
2023-11-01 03:55:13;96;2;144
2023-11-01 03:56:13;96;2;144
2023-11-01 03:57:13;96;2;144
2023-11-01 03:58:14;96;2;144
2023-11-01 03:59:09;96;2;144
2023-11-01 04:00:14;96;2;144
2023-11-01 04:01:09;96;2;144
2023-11-01 04:02:15;96;2;144
2023-11-01 04:03:09;96;2;144
2023-11-01 04:04:10;96;2;144
2023-11-01 04:05:10;96;1;145
2023-11-01 04:06:10;96;2;144
2023-11-01 04:07:10;96;2;144
2023-11-01 04:08:11;96;2;144
2023-11-01 04:09:11;96;2;144
2023-11-01 04:10:11;96;2;144
2023-11-01 04:11:11;96;1;145
2023-11-01 04:12:11;95;2;144
2023-11-01 04:13:12;96;2;144
2023-11-01 04:14:12;95;2;144
2023-11-01 04:15:12;96;2;144
2023-11-01 04:16:12;96;2;144
2023-11-01 04:17:13;96;3;143
2023-11-01 04:18:13;96;4;142
2023-11-01 04:19:13;95;3;143
2023-11-01 04:20:13;96;3;143
2023-11-01 04:21:14;96;1;145
2023-11-01 04:22:09;96;2;144
2023-11-01 04:23:14;96;2;144
2023-11-01 04:24:09;96;2;144
2023-11-01 04:25:14;95;2;144
2023-11-01 04:26:09;95;2;144
2023-11-01 04:27:15;95;2;144
2023-11-01 04:28:10;95;1;145
2023-11-01 04:29:10;95;2;144
2023-11-01 04:30:10;95;2;144
2023-11-01 04:31:11;95;2;144
2023-11-01 04:32:11;95;2;144
2023-11-01 04:33:11;96;2;144
2023-11-01 04:34:11;95;2;144
2023-11-01 04:35:11;95;2;144
2023-11-01 04:36:12;95;3;143
2023-11-01 04:37:12;95;3;143
2023-11-01 04:38:12;95;3;143
2023-11-01 04:39:12;95;3;143
2023-11-01 04:40:13;95;3;143
2023-11-01 04:41:13;95;2;144
2023-11-01 04:42:13;95;2;144
2023-11-01 04:43:13;95;2;144
2023-11-01 04:44:14;96;1;145
2023-11-01 04:45:09;95;2;144
2023-11-01 04:46:14;95;2;144
2023-11-01 04:47:09;95;2;144
2023-11-01 04:48:14;95;2;144
2023-11-01 04:49:09;95;2;144
2023-11-01 04:50:15;95;2;144
2023-11-01 04:51:10;95;2;144
2023-11-01 04:52:10;95;2;144
2023-11-01 04:53:10;95;2;144
2023-11-01 04:54:11;95;2;144
2023-11-01 04:55:11;95;2;144
2023-11-01 04:56:11;95;2;144
2023-11-01 04:57:11;95;2;144
2023-11-01 04:58:11;95;2;144
2023-11-01 04:59:12;95;1;145
2023-11-01 05:00:12;95;2;144
2023-11-01 05:01:12;95;2;144
2023-11-01 05:02:12;95;2;144
2023-11-01 05:03:13;95;2;144
2023-11-01 05:04:13;95;2;144
2023-11-01 05:05:13;95;2;144
2023-11-01 05:06:13;95;1;145
2023-11-01 05:07:13;95;2;144
2023-11-01 05:08:08;95;2;144
2023-11-01 05:09:14;95;2;144
2023-11-01 05:10:09;95;2;144
2023-11-01 05:11:14;95;1;145
2023-11-01 05:12:09;95;2;144
2023-11-01 05:13:15;95;2;144
2023-11-01 05:14:10;95;2;144
2023-11-01 05:15:10;95;2;144
2023-11-01 05:16:10;95;2;144
2023-11-01 05:17:11;95;2;144
2023-11-01 05:18:11;95;3;143
2023-11-01 05:19:11;95;3;143
2023-11-01 05:20:11;95;2;144
2023-11-01 05:21:12;95;2;144
2023-11-01 05:22:12;95;2;144
2023-11-01 05:23:12;95;3;143
2023-11-01 05:24:12;95;3;143
2023-11-01 05:25:12;95;4;142
2023-11-01 05:26:13;95;2;144
2023-11-01 05:27:13;95;3;143
2023-11-01 05:28:13;95;2;144
2023-11-01 05:29:13;95;1;145
2023-11-01 05:30:14;95;2;144
2023-11-01 05:31:09;95;2;144
2023-11-01 05:32:14;95;2;144
2023-11-01 05:33:09;95;2;144
2023-11-01 05:34:15;95;2;144
2023-11-01 05:35:09;95;2;144
2023-11-01 05:36:10;95;2;144
2023-11-01 05:37:10;95;2;144
2023-11-01 05:38:10;95;2;144
2023-11-01 05:39:10;95;2;144
2023-11-01 05:40:11;95;2;144
2023-11-01 05:41:11;95;2;144
2023-11-01 05:42:11;95;2;144
2023-11-01 05:43:11;95;2;144
2023-11-01 05:44:12;95;2;144
2023-11-01 05:45:12;95;2;144
2023-11-01 05:46:12;95;1;145
2023-11-01 05:47:12;95;2;144
2023-11-01 05:48:12;95;2;144
2023-11-01 05:49:13;95;2;144
2023-11-01 05:50:13;95;2;144
2023-11-01 05:51:13;95;1;145
2023-11-01 05:52:13;95;2;144
2023-11-01 05:53:14;95;2;144
2023-11-01 05:54:08;95;2;144
2023-11-01 05:55:14;95;2;144
2023-11-01 05:56:09;95;2;144
2023-11-01 05:57:14;95;2;144
2023-11-01 05:58:09;95;2;144
2023-11-01 05:59:15;95;1;145
2023-11-01 06:00:10;95;2;144
2023-11-01 06:01:10;95;1;145
2023-11-01 06:02:10;95;2;144
2023-11-01 06:03:11;95;2;144
2023-11-01 06:04:11;95;2;144
2023-11-01 06:05:11;95;3;143
2023-11-01 06:06:11;95;3;143
2023-11-01 06:07:11;95;2;144
2023-11-01 06:08:12;95;3;143
2023-11-01 06:09:12;95;2;144
2023-11-01 06:10:12;95;2;144
2023-11-01 06:11:12;95;2;144
2023-11-01 06:12:13;95;2;144
2023-11-01 06:13:13;95;2;144
2023-11-01 06:14:13;95;1;145
2023-11-01 06:15:13;95;2;144
2023-11-01 06:16:14;95;2;144
2023-11-01 06:17:08;95;2;144
2023-11-01 06:18:14;95;2;144
2023-11-01 06:19:09;95;1;145
2023-11-01 06:20:14;95;2;144
2023-11-01 06:21:09;95;2;144
2023-11-01 06:22:15;95;2;144
2023-11-01 06:23:10;95;2;144
2023-11-01 06:24:10;95;2;144
2023-11-01 06:25:10;95;1;145
2023-11-01 06:26:11;95;2;144
2023-11-01 06:27:11;95;2;144
2023-11-01 06:28:11;95;2;144
2023-11-01 06:29:11;95;2;144
2023-11-01 06:30:11;95;2;144
2023-11-01 06:31:12;95;2;144
2023-11-01 06:32:12;95;1;145
2023-11-01 06:33:12;95;2;144
2023-11-01 06:34:12;95;2;144
2023-11-01 06:35:13;95;2;144
2023-11-01 06:36:13;95;2;144
2023-11-01 06:37:13;95;2;144
2023-11-01 06:38:13;95;2;144
2023-11-01 06:39:14;95;2;144
2023-11-01 06:40:09;95;2;144
2023-11-01 06:41:14;95;2;144
2023-11-01 06:42:09;95;2;144
2023-11-01 06:43:15;95;2;144
2023-11-01 06:44:10;95;2;144
2023-11-01 06:45:10;95;1;145
2023-11-01 06:46:10;95;2;144
2023-11-01 06:47:10;95;1;145
2023-11-01 06:48:11;95;2;144
2023-11-01 06:49:11;95;1;145
2023-11-01 06:50:11;95;2;144
2023-11-01 06:51:11;95;2;144
2023-11-01 06:52:12;95;2;144
2023-11-01 06:53:12;95;2;144
2023-11-01 06:54:12;95;1;145
2023-11-01 06:55:12;95;2;144
2023-11-01 06:56:13;95;2;144
2023-11-01 06:57:13;95;3;143
2023-11-01 06:58:13;95;2;144
2023-11-01 06:59:13;95;3;143
2023-11-01 07:00:14;95;4;142
2023-11-01 07:01:09;95;4;142
2023-11-01 07:02:14;95;4;142
2023-11-01 07:03:09;95;4;142
2023-11-01 07:04:15;95;3;143
2023-11-01 07:05:09;95;3;143
2023-11-01 07:06:10;95;3;143
2023-11-01 07:07:10;95;3;143
2023-11-01 07:08:10;95;2;144
2023-11-01 07:09:10;95;2;144
2023-11-01 07:10:11;95;0;146
2023-11-01 07:11:11;95;0;146
2023-11-01 07:12:11;95;0;146
2023-11-01 07:13:11;95;1;145
2023-11-01 07:14:12;95;1;145
2023-11-01 07:15:12;95;1;145
2023-11-01 07:16:12;95;1;145
2023-11-01 07:17:12;95;1;145
2023-11-01 07:18:12;95;1;145
2023-11-01 07:19:13;95;0;146
2023-11-01 07:20:13;95;1;145
2023-11-01 07:21:13;95;1;145
2023-11-01 07:22:13;95;1;145
2023-11-01 07:23:14;95;1;145
2023-11-01 07:24:09;95;1;145
2023-11-01 07:25:14;95;0;146
2023-11-01 07:26:09;95;0;146
2023-11-01 07:27:15;95;2;144
2023-11-01 07:28:10;95;3;143
2023-11-01 07:29:10;95;3;143
2023-11-01 07:30:10;95;3;143
2023-11-01 07:31:10;95;3;143
2023-11-01 07:32:10;95;3;143
2023-11-01 07:33:11;95;3;143
2023-11-01 07:34:11;95;3;143
2023-11-01 07:35:11;95;3;143
2023-11-01 07:36:11;95;1;145
2023-11-01 07:37:12;95;1;145
2023-11-01 07:38:12;95;0;146
2023-11-01 07:39:12;95;0;146
2023-11-01 07:40:12;95;1;145
2023-11-01 07:41:13;95;1;145
2023-11-01 07:42:13;95;1;145
2023-11-01 07:43:13;95;1;145
2023-11-01 07:44:13;95;0;146
2023-11-01 07:45:13;95;1;145
2023-11-01 07:46:08;95;1;145
2023-11-01 07:47:14;95;1;145
2023-11-01 07:48:09;95;0;146
2023-11-01 07:49:14;95;0;146
2023-11-01 07:50:09;95;0;146
2023-11-01 07:51:15;95;1;145
2023-11-01 07:52:10;95;0;146
2023-11-01 07:53:10;95;1;145
2023-11-01 07:54:10;95;1;145
2023-11-01 07:55:11;95;2;144
2023-11-01 07:56:11;95;2;144
2023-11-01 07:57:11;95;2;144
2023-11-01 07:58:11;95;2;144
2023-11-01 07:59:11;95;2;144
2023-11-01 08:00:12;95;2;144
2023-11-01 08:01:12;95;2;144
2023-11-01 08:02:12;95;2;144
2023-11-01 08:03:12;95;2;144
2023-11-01 08:04:13;95;2;144
2023-11-01 08:05:13;95;2;144
2023-11-01 08:06:13;95;2;144
2023-11-01 08:07:13;95;2;144
2023-11-01 08:08:14;95;2;144
2023-11-01 08:09:09;95;2;144
2023-11-01 08:10:14;95;3;143
2023-11-01 08:11:09;95;3;143
2023-11-01 08:12:14;95;3;143
2023-11-01 08:13:09;95;4;142
2023-11-01 08:14:15;95;4;142
2023-11-01 08:15:10;95;4;142
2023-11-01 08:16:10;95;3;143
2023-11-01 08:17:10;95;3;143
2023-11-01 08:18:11;95;3;143
2023-11-01 08:19:11;95;3;143
2023-11-01 08:20:11;95;2;144
2023-11-01 08:21:11;95;0;146
2023-11-01 08:22:12;95;2;144
2023-11-01 08:23:12;95;1;145
2023-11-01 08:24:12;95;1;145
2023-11-01 08:25:12;95;1;145
2023-11-01 08:26:12;95;1;145
2023-11-01 08:27:13;95;2;144
2023-11-01 08:28:13;95;0;146
2023-11-01 08:29:13;95;1;145
2023-11-01 08:30:13;95;2;144
2023-11-01 08:31:14;95;0;146
2023-11-01 08:32:09;95;2;144
2023-11-01 08:33:14;95;2;144
2023-11-01 08:34:09;95;2;144
2023-11-01 08:35:15;95;2;144
2023-11-01 08:36:10;95;2;144
2023-11-01 08:37:10;95;2;144
2023-11-01 08:38:10;95;1;145
2023-11-01 08:39:10;95;2;144
2023-11-01 08:40:11;95;2;144
2023-11-01 08:41:11;95;2;144
2023-11-01 08:42:11;95;2;144
2023-11-01 08:43:11;95;3;143
2023-11-01 08:44:12;95;3;143
2023-11-01 08:45:12;95;4;142
2023-11-01 08:46:12;95;4;142
2023-11-01 08:47:12;95;4;142
2023-11-01 08:48:13;95;4;142
2023-11-01 08:49:13;95;3;143
2023-11-01 08:50:13;95;2;144
2023-11-01 08:51:13;95;3;143
2023-11-01 08:52:14;95;3;143
2023-11-01 08:53:09;95;2;144
2023-11-01 08:54:14;95;0;146
2023-11-01 08:55:09;95;1;145
2023-11-01 08:56:15;95;0;146
2023-11-01 08:57:10;95;1;145
2023-11-01 08:58:10;95;1;145
2023-11-01 08:59:10;95;1;145
2023-11-01 09:00:11;95;1;145
2023-11-01 09:01:11;95;1;145
2023-11-01 09:02:11;95;1;145
2023-11-01 09:03:11;95;2;144
2023-11-01 09:04:12;95;2;144
2023-11-01 09:05:12;95;2;144
2023-11-01 09:06:12;95;1;145
2023-11-01 09:07:12;95;2;144
2023-11-01 09:08:13;95;2;144
2023-11-01 09:09:13;95;2;144
2023-11-01 09:10:13;95;2;144
2023-11-01 09:11:14;95;2;144
2023-11-01 09:12:09;95;2;144
2023-11-01 09:13:14;95;2;144
2023-11-01 09:14:09;95;2;144
2023-11-01 09:15:15;95;2;144
2023-11-01 09:16:10;95;1;145
2023-11-01 09:17:10;95;2;144
2023-11-01 09:18:10;95;1;145
2023-11-01 09:19:10;95;3;143
2023-11-01 09:20:11;95;3;143
2023-11-01 09:21:11;95;3;143
2023-11-01 09:22:11;95;2;144
2023-11-01 09:23:12;95;3;143
2023-11-01 09:24:12;95;2;144
2023-11-01 09:25:12;95;3;143
2023-11-01 09:26:12;95;3;143
2023-11-01 09:27:13;95;3;143
2023-11-01 09:28:13;95;2;144
2023-11-01 09:29:13;95;2;144
2023-11-01 09:30:13;95;3;143
2023-11-01 09:31:14;95;2;144
2023-11-01 09:32:09;95;2;144
2023-11-01 09:33:14;95;2;144
2023-11-01 09:34:09;95;1;145
2023-11-01 09:35:15;95;1;145
2023-11-01 09:36:10;95;2;144
2023-11-01 09:37:10;95;2;144
2023-11-01 09:38:10;95;2;144
2023-11-01 09:39:11;95;2;144
2023-11-01 09:40:11;95;3;143
2023-11-01 09:41:11;95;2;144
2023-11-01 09:42:12;95;2;144
2023-11-01 09:43:12;95;2;144
2023-11-01 09:44:12;95;1;145
2023-11-01 09:45:12;95;2;144
2023-11-01 09:46:13;95;2;144
2023-11-01 09:47:13;95;3;143
2023-11-01 09:48:13;95;3;143
2023-11-01 09:49:13;95;2;144
2023-11-01 09:50:14;95;2;144
2023-11-01 09:51:09;95;3;143
2023-11-01 09:52:14;95;2;144
2023-11-01 09:53:09;95;2;144
2023-11-01 09:54:15;95;2;144
2023-11-01 09:55:10;95;2;144
2023-11-01 09:56:10;95;2;144
2023-11-01 09:57:10;95;3;143
2023-11-01 09:58:11;95;2;144
2023-11-01 09:59:11;95;3;143
2023-11-01 10:00:11;95;3;143
2023-11-01 10:01:11;95;2;144
2023-11-01 10:02:12;95;2;144
2023-11-01 10:03:12;95;3;143
2023-11-01 10:04:12;95;2;144
2023-11-01 10:05:13;95;2;144
2023-11-01 10:06:13;95;2;144
2023-11-01 10:07:13;95;3;143
2023-11-01 10:08:13;95;2;144
2023-11-01 10:09:14;95;2;144
2023-11-01 10:10:09;95;3;143
2023-11-01 10:11:14;95;2;144
2023-11-01 10:12:09;95;3;143
2023-11-01 10:13:15;95;3;143
2023-11-01 10:14:10;95;3;143
2023-11-01 10:15:10;95;3;143
2023-11-01 10:16:10;95;2;144
2023-11-01 10:17:11;95;2;144
2023-11-01 10:18:11;95;2;144
2023-11-01 10:19:11;95;2;144
2023-11-01 10:20:11;95;2;144
2023-11-01 10:21:12;95;1;145
