2023-1-5 12:53:6,PH:,4.074,ORP:,220.9,OD:,8.46,EC:,1.82,0,0.00,1.000,
2023-1-5 12:53:18,PH:,4.072,ORP:,221.9,OD:,8.51,EC:,1.66,0,0.00,1.000,
2023-1-5 12:53:30,PH:,4.071,ORP:,223.0,OD:,8.50,EC:,1.63,0,0.00,1.000,
2023-1-5 12:53:42,PH:,4.072,ORP:,224.0,OD:,8.52,EC:,1.57,0,0.00,1.000,
2023-1-5 12:53:54,PH:,4.072,ORP:,225.2,OD:,8.55,EC:,2.04,1,0.00,1.000,
2023-1-5 12:54:6,PH:,4.073,ORP:,226.2,OD:,8.57,EC:,1.96,1,0.00,1.000,
2023-1-5 12:54:18,PH:,4.071,ORP:,227.3,OD:,8.52,EC:,2.03,1,0.00,1.000,
2023-1-5 12:54:30,PH:,4.072,ORP:,228.5,OD:,8.51,EC:,1.95,1,0.00,1.000,
2023-1-5 12:54:42,PH:,4.073,ORP:,229.8,OD:,8.53,EC:,1.71,0,0.00,1.000,
2023-1-5 12:54:54,PH:,4.070,ORP:,230.7,OD:,8.53,EC:,1.58,0,0.00,1.000,
2023-1-5 12:55:7,PH:,4.070,ORP:,231.7,OD:,8.52,EC:,2.22,1,0.00,1.000,
2023-1-5 12:55:19,PH:,4.070,ORP:,232.5,OD:,8.54,EC:,2.07,1,0.00,1.000,
2023-1-5 12:55:31,PH:,4.070,ORP:,233.4,OD:,8.49,EC:,1.74,0,0.00,1.000,
2023-1-5 12:55:43,PH:,4.069,ORP:,234.5,OD:,8.50,EC:,1.76,0,0.00,1.000,
2023-1-5 12:55:55,PH:,4.067,ORP:,235.7,OD:,8.49,EC:,1.74,0,0.00,1.000,
2023-1-5 12:56:7,PH:,4.067,ORP:,236.8,OD:,8.54,EC:,1.55,0,0.00,1.000,
2023-1-5 12:56:19,PH:,4.068,ORP:,238.0,OD:,8.51,EC:,1.65,0,0.00,1.000,
2023-1-5 12:56:31,PH:,4.066,ORP:,238.9,OD:,8.54,EC:,2.14,1,0.00,1.000,
2023-1-5 12:56:43,PH:,4.065,ORP:,239.8,OD:,8.53,EC:,1.74,0,0.00,1.000,
2023-1-5 12:56:55,PH:,4.064,ORP:,240.7,OD:,8.54,EC:,1.71,0,0.00,1.000,
2023-1-5 12:57:7,PH:,4.063,ORP:,241.4,OD:,8.57,EC:,1.88,1,0.00,1.000,
2023-1-5 12:57:19,PH:,4.067,ORP:,242.6,OD:,8.51,EC:,1.72,0,0.00,1.000,
2023-1-5 12:57:31,PH:,4.065,ORP:,243.5,OD:,8.48,EC:,1.45,0,0.00,1.000,
2023-1-5 12:57:43,PH:,4.067,ORP:,244.3,OD:,8.57,EC:,2.14,1,0.00,1.000,
2023-1-5 12:57:55,PH:,4.068,ORP:,245.2,OD:,8.52,EC:,1.85,1,0.00,1.000,
2023-1-5 12:58:7,PH:,4.067,ORP:,245.9,OD:,8.50,EC:,1.76,0,0.00,1.000,
2023-1-5 12:58:19,PH:,4.067,ORP:,246.8,OD:,8.51,EC:,1.95,1,0.00,1.000,
2023-1-5 12:58:31,PH:,4.070,ORP:,247.6,OD:,8.47,EC:,1.77,0,0.00,1.000,
2023-1-5 12:58:43,PH:,4.066,ORP:,248.4,OD:,8.53,EC:,1.60,0,0.00,1.000,
2023-1-5 12:58:56,PH:,4.067,ORP:,249.3,OD:,8.52,EC:,2.15,1,0.00,1.000,
2023-1-5 12:59:8,PH:,4.068,ORP:,250.2,OD:,8.52,EC:,2.09,1,0.00,1.000,
2023-1-5 12:59:20,PH:,4.067,ORP:,250.9,OD:,8.52,EC:,2.02,1,0.00,1.000,
2023-1-5 12:59:32,PH:,4.067,ORP:,251.8,OD:,8.49,EC:,1.77,0,0.00,1.000,
2023-1-5 12:59:44,PH:,4.067,ORP:,252.6,OD:,8.45,EC:,1.69,0,0.00,1.000,
2023-1-5 12:59:56,PH:,4.065,ORP:,253.5,OD:,8.55,EC:,1.50,0,0.00,1.000,
2023-1-5 13:0:8,PH:,4.068,ORP:,254.2,OD:,8.48,EC:,2.09,1,0.00,1.000,
2023-1-5 13:0:20,PH:,4.068,ORP:,255.1,OD:,8.51,EC:,1.98,1,0.00,1.000,
2023-1-5 13:0:32,PH:,4.068,ORP:,255.6,OD:,8.53,EC:,2.01,1,0.00,1.000,
2023-1-5 13:0:44,PH:,4.068,ORP:,256.3,OD:,8.52,EC:,1.77,0,0.00,1.000,
2023-1-5 13:0:56,PH:,4.071,ORP:,256.9,OD:,8.52,EC:,1.73,0,0.00,1.000,
2023-1-5 13:1:8,PH:,4.070,ORP:,257.7,OD:,8.53,EC:,2.09,1,0.00,1.000,
2023-1-5 13:1:20,PH:,4.070,ORP:,258.3,OD:,8.50,EC:,1.93,1,0.00,1.000,
2023-1-5 13:1:32,PH:,4.071,ORP:,259.0,OD:,8.53,EC:,1.93,1,0.00,1.000,
