datetime;cangilones;mm;mm15min
2023-03-15 04:31:02;0.0;0.0;0.0
2023-03-15 04:32:02;0.0;0.0;0.0
2023-03-15 04:33:03;0.0;0.0;0.0
2023-03-15 04:34:03;0.0;0.0;0.0
2023-03-15 04:35:03;0.0;0.0;0.0
2023-03-15 04:36:03;0.0;0.0;0.0
2023-03-15 04:37:03;0.0;0.0;0.0
2023-03-15 04:38:04;0.0;0.0;0.0
2023-03-15 04:39:04;0.0;0.0;0.0
2023-03-15 04:40:04;0.0;0.0;0.0
2023-03-15 04:41:04;0.0;0.0;0.0
2023-03-15 04:42:05;0.0;0.0;0.0
2023-03-15 04:43:05;0.0;0.0;0.0
2023-03-15 04:44:05;0.0;0.0;0.0
2023-03-15 04:45:05;0.0;0.0;0.0
2023-03-15 04:46:05;0.0;0.0;0.0
2023-03-15 04:47:01;0.0;0.0;0.0
2023-03-15 04:48:06;0.0;0.0;0.0
2023-03-15 04:49:02;0.0;0.0;0.0
2023-03-15 04:50:02;0.0;0.0;0.0
2023-03-15 04:51:02;0.0;0.0;0.0
2023-03-15 04:52:02;0.0;0.0;0.0
2023-03-15 04:53:03;0.0;0.0;0.0
2023-03-15 04:54:03;0.0;0.0;0.0
2023-03-15 04:55:03;0.0;0.0;0.0
2023-03-15 04:56:03;0.0;0.0;0.0
2023-03-15 04:57:04;0.0;0.0;0.0
2023-03-15 04:58:04;0.0;0.0;0.0
2023-03-15 04:59:04;0.0;0.0;0.0
2023-03-15 05:00:04;0.0;0.0;0.0
2023-03-15 05:01:04;0.0;0.0;0.0
2023-03-15 05:02:05;0.0;0.0;0.0
2023-03-15 05:03:05;0.0;0.0;0.0
2023-03-15 05:04:05;0.0;0.0;0.0
2023-03-15 05:05:05;0.0;0.0;0.0
2023-03-15 05:06:01;0.0;0.0;0.0
2023-03-15 05:07:06;0.0;0.0;0.0
2023-03-15 05:08:02;0.0;0.0;0.0
2023-03-15 05:09:02;0.0;0.0;0.0
2023-03-15 05:10:02;0.0;0.0;0.0
2023-03-15 05:11:02;0.0;0.0;0.0
2023-03-15 05:12:03;0.0;0.0;0.0
2023-03-15 05:13:03;0.0;0.0;0.0
2023-03-15 05:14:03;0.0;0.0;0.0
2023-03-15 05:15:03;0.0;0.0;0.0
2023-03-15 05:16:03;0.0;0.0;0.0
2023-03-15 05:17:04;0.0;0.0;0.0
2023-03-15 05:18:04;0.0;0.0;0.0
2023-03-15 05:19:04;0.0;0.0;0.0
2023-03-15 05:20:04;0.0;0.0;0.0
2023-03-15 05:21:05;0.0;0.0;0.0
2023-03-15 05:22:05;0.0;0.0;0.0
2023-03-15 05:23:05;0.0;0.0;0.0
2023-03-15 05:24:05;0.0;0.0;0.0
2023-03-15 05:25:05;0.0;0.0;0.0
2023-03-15 05:26:01;0.0;0.0;0.0
2023-03-15 05:27:06;0.0;0.0;0.0
2023-03-15 05:28:02;0.0;0.0;0.0
2023-03-15 05:29:02;0.0;0.0;0.0
2023-03-15 05:30:02;0.0;0.0;0.0
2023-03-15 05:31:02;0.0;0.0;0.0
2023-03-15 05:32:03;0.0;0.0;0.0
2023-03-15 05:33:03;0.0;0.0;0.0
2023-03-15 05:34:03;0.0;0.0;0.0
2023-03-15 05:35:03;0.0;0.0;0.0
2023-03-15 05:36:04;0.0;0.0;0.0
2023-03-15 05:37:04;0.0;0.0;0.0
2023-03-15 05:38:04;0.0;0.0;0.0
2023-03-15 05:39:04;0.0;0.0;0.0
2023-03-15 05:40:04;0.0;0.0;0.0
2023-03-15 05:41:05;0.0;0.0;0.0
2023-03-15 05:42:05;0.0;0.0;0.0
2023-03-15 05:43:05;0.0;0.0;0.0
2023-03-15 05:44:05;0.0;0.0;0.0
2023-03-15 05:45:01;0.0;0.0;0.0
2023-03-15 05:46:06;0.0;0.0;0.0
2023-03-15 05:47:02;0.0;0.0;0.0
2023-03-15 05:48:02;0.0;0.0;0.0
2023-03-15 05:49:02;0.0;0.0;0.0
2023-03-15 05:50:02;0.0;0.0;0.0
2023-03-15 05:51:02;0.0;0.0;0.0
2023-03-15 05:52:03;0.0;0.0;0.0
2023-03-15 05:53:03;0.0;0.0;0.0
2023-03-15 05:54:03;0.0;0.0;0.0
2023-03-15 05:55:03;0.0;0.0;0.0
2023-03-15 05:56:04;0.0;0.0;0.0
2023-03-15 05:57:04;0.0;0.0;0.0
2023-03-15 05:58:04;0.0;0.0;0.0
2023-03-15 05:59:04;0.0;0.0;0.0
2023-03-15 06:00:05;0.0;0.0;0.0
2023-03-15 06:01:05;0.0;0.0;0.0
2023-03-15 06:02:05;0.0;0.0;0.0
2023-03-15 06:03:05;0.0;0.0;0.0
2023-03-15 06:04:05;0.0;0.0;0.0
2023-03-15 06:05:01;0.0;0.0;0.0
2023-03-15 06:06:06;0.0;0.0;0.0
2023-03-15 06:07:02;0.0;0.0;0.0
2023-03-15 06:08:02;0.0;0.0;0.0
2023-03-15 06:09:02;0.0;0.0;0.0
2023-03-15 06:10:02;0.0;0.0;0.0
2023-03-15 06:11:03;0.0;0.0;0.0
2023-03-15 06:12:03;0.0;0.0;0.0
2023-03-15 06:13:03;0.0;0.0;0.0
2023-03-15 06:14:03;0.0;0.0;0.0
2023-03-15 06:15:03;0.0;0.0;0.0
2023-03-15 06:16:04;0.0;0.0;0.0
2023-03-15 06:17:04;0.0;0.0;0.0
2023-03-15 06:18:04;0.0;0.0;0.0
2023-03-15 06:19:04;0.0;0.0;0.0
2023-03-15 06:20:05;0.0;0.0;0.0
2023-03-15 06:21:05;0.0;0.0;0.0
2023-03-15 06:22:05;0.0;0.0;0.0
2023-03-15 06:23:05;0.0;0.0;0.0
2023-03-15 06:24:05;0.0;0.0;0.0
2023-03-15 06:25:01;0.0;0.0;0.0
2023-03-15 06:26:06;0.0;0.0;0.0
2023-03-15 06:27:02;0.0;0.0;0.0
2023-03-15 06:28:02;0.0;0.0;0.0
2023-03-15 06:29:02;0.0;0.0;0.0
2023-03-15 06:30:02;0.0;0.0;0.0
2023-03-15 06:31:03;0.0;0.0;0.0
2023-03-15 06:32:03;0.0;0.0;0.0
2023-03-15 06:33:03;0.0;0.0;0.0
2023-03-15 06:34:03;0.0;0.0;0.0
2023-03-15 06:35:03;0.0;0.0;0.0
2023-03-15 06:36:04;0.0;0.0;0.0
2023-03-15 06:37:04;0.0;0.0;0.0
2023-03-15 06:38:04;0.0;0.0;0.0
2023-03-15 06:39:04;0.0;0.0;0.0
2023-03-15 06:40:04;0.0;0.0;0.0
2023-03-15 06:41:05;0.0;0.0;0.0
2023-03-15 06:42:05;0.0;0.0;0.0
2023-03-15 06:43:05;0.0;0.0;0.0
2023-03-15 06:44:05;0.0;0.0;0.0
2023-03-15 06:45:01;0.0;0.0;0.0
2023-03-15 06:46:06;0.0;0.0;0.0
2023-03-15 06:47:02;0.0;0.0;0.0
2023-03-15 06:48:02;0.0;0.0;0.0
2023-03-15 06:49:02;0.0;0.0;0.0
2023-03-15 06:50:02;0.0;0.0;0.0
2023-03-15 06:51:02;0.0;0.0;0.0
2023-03-15 06:52:03;0.0;0.0;0.0
2023-03-15 06:53:03;0.0;0.0;0.0
2023-03-15 06:54:03;0.0;0.0;0.0
2023-03-15 06:55:03;0.0;0.0;0.0
2023-03-15 06:56:03;0.0;0.0;0.0
2023-03-15 06:57:04;0.0;0.0;0.0
2023-03-15 06:58:04;0.0;0.0;0.0
2023-03-15 06:59:04;0.0;0.0;0.0
2023-03-15 07:00:04;0.0;0.0;0.0
2023-03-15 07:01:05;0.0;0.0;0.0
2023-03-15 07:02:05;0.0;0.0;0.0
2023-03-15 07:03:05;0.0;0.0;0.0
2023-03-15 07:04:05;0.0;0.0;0.0
2023-03-15 07:05:06;0.0;0.0;0.0
2023-03-15 07:06:01;0.0;0.0;0.0
2023-03-15 07:07:06;0.0;0.0;0.0
2023-03-15 07:08:02;0.0;0.0;0.0
2023-03-15 07:09:02;0.0;0.0;0.0
2023-03-15 07:10:02;0.0;0.0;0.0
2023-03-15 07:11:02;0.0;0.0;0.0
2023-03-15 07:12:03;0.0;0.0;0.0
2023-03-15 07:13:03;0.0;0.0;0.0
2023-03-15 07:14:03;0.0;0.0;0.0
2023-03-15 07:15:03;0.0;0.0;0.0
2023-03-15 07:16:04;0.0;0.0;0.0
2023-03-15 07:17:04;0.0;0.0;0.0
2023-03-15 07:18:04;0.0;0.0;0.0
2023-03-15 07:19:04;0.0;0.0;0.0
2023-03-15 07:20:04;0.0;0.0;0.0
2023-03-15 07:21:05;0.0;0.0;0.0
2023-03-15 07:22:05;0.0;0.0;0.0
2023-03-15 07:23:05;0.0;0.0;0.0
2023-03-15 07:24:05;0.0;0.0;0.0
2023-03-15 07:25:06;0.0;0.0;0.0
2023-03-15 07:26:01;0.0;0.0;0.0
2023-03-15 07:27:02;0.0;0.0;0.0
2023-03-15 07:28:02;0.0;0.0;0.0
2023-03-15 07:29:02;0.0;0.0;0.0
2023-03-15 07:30:02;0.0;0.0;0.0
2023-03-15 07:31:02;0.0;0.0;0.0
2023-03-15 07:32:03;0.0;0.0;0.0
2023-03-15 07:33:03;0.0;0.0;0.0
2023-03-15 07:34:03;0.0;0.0;0.0
2023-03-15 07:35:03;0.0;0.0;0.0
2023-03-15 07:36:04;0.0;0.0;0.0
2023-03-15 07:37:04;0.0;0.0;0.0
2023-03-15 07:38:04;0.0;0.0;0.0
2023-03-15 07:39:04;0.0;0.0;0.0
2023-03-15 07:40:05;0.0;0.0;0.0
2023-03-15 07:41:05;0.0;0.0;0.0
2023-03-15 07:42:05;0.0;0.0;0.0
2023-03-15 07:43:05;0.0;0.0;0.0
2023-03-15 07:44:05;0.0;0.0;0.0
2023-03-15 07:45:01;0.0;0.0;0.0
2023-03-15 07:46:06;0.0;0.0;0.0
2023-03-15 07:47:02;0.0;0.0;0.0
2023-03-15 07:48:02;0.0;0.0;0.0
2023-03-15 07:49:02;0.0;0.0;0.0
2023-03-15 07:50:02;0.0;0.0;0.0
2023-03-15 07:51:03;0.0;0.0;0.0
2023-03-15 07:52:03;0.0;0.0;0.0
2023-03-15 07:53:03;0.0;0.0;0.0
2023-03-15 07:54:03;0.0;0.0;0.0
2023-03-15 07:55:04;0.0;0.0;0.0
2023-03-15 07:56:04;0.0;0.0;0.0
2023-03-15 07:57:04;0.0;0.0;0.0
2023-03-15 07:58:04;0.0;0.0;0.0
2023-03-15 07:59:04;0.0;0.0;0.0
2023-03-15 08:00:05;0.0;0.0;0.0
2023-03-15 08:01:05;0.0;0.0;0.0
2023-03-15 08:02:05;0.0;0.0;0.0
2023-03-15 08:03:05;0.0;0.0;0.0
2023-03-15 08:04:01;0.0;0.0;0.0
2023-03-15 08:05:06;0.0;0.0;0.0
2023-03-15 08:06:02;0.0;0.0;0.0
2023-03-15 08:07:02;0.0;0.0;0.0
2023-03-15 08:08:02;0.0;0.0;0.0
2023-03-15 08:09:02;0.0;0.0;0.0
2023-03-15 08:10:03;0.0;0.0;0.0
2023-03-15 08:11:03;0.0;0.0;0.0
2023-03-15 08:12:03;0.0;0.0;0.0
2023-03-15 08:13:03;0.0;0.0;0.0
2023-03-15 08:14:03;0.0;0.0;0.0
2023-03-15 08:15:04;0.0;0.0;0.0
2023-03-15 08:16:04;0.0;0.0;0.0
2023-03-15 08:17:04;0.0;0.0;0.0
2023-03-15 08:18:04;0.0;0.0;0.0
2023-03-15 08:19:05;0.0;0.0;0.0
2023-03-15 08:20:05;0.0;0.0;0.0
2023-03-15 08:21:05;0.0;0.0;0.0
2023-03-15 08:22:05;0.0;0.0;0.0
2023-03-15 08:23:05;0.0;0.0;0.0
2023-03-15 08:24:01;0.0;0.0;0.0
2023-03-15 08:25:06;0.0;0.0;0.0
2023-03-15 08:26:02;0.0;0.0;0.0
2023-03-15 08:27:02;0.0;0.0;0.0
2023-03-15 08:28:02;0.0;0.0;0.0
2023-03-15 08:29:02;0.0;0.0;0.0
2023-03-15 08:30:03;0.0;0.0;0.0
2023-03-15 08:31:03;0.0;0.0;0.0
2023-03-15 08:32:03;0.0;0.0;0.0
2023-03-15 08:33:03;0.0;0.0;0.0
2023-03-15 08:34:03;0.0;0.0;0.0
2023-03-15 08:35:04;0.0;0.0;0.0
2023-03-15 08:36:04;0.0;0.0;0.0
2023-03-15 08:37:04;0.0;0.0;0.0
2023-03-15 08:38:04;0.0;0.0;0.0
2023-03-15 08:39:05;0.0;0.0;0.0
2023-03-15 08:40:05;0.0;0.0;0.0
2023-03-15 08:41:05;0.0;0.0;0.0
2023-03-15 08:42:05;0.0;0.0;0.0
2023-03-15 08:43:05;0.0;0.0;0.0
2023-03-15 08:44:01;0.0;0.0;0.0
2023-03-15 08:45:06;0.0;0.0;0.0
2023-03-15 08:46:02;0.0;0.0;0.0
2023-03-15 08:47:02;0.0;0.0;0.0
2023-03-15 08:48:02;0.0;0.0;0.0
2023-03-15 08:49:02;0.0;0.0;0.0
2023-03-15 08:50:03;0.0;0.0;0.0
2023-03-15 08:51:03;0.0;0.0;0.0
2023-03-15 08:52:03;0.0;0.0;0.0
2023-03-15 08:53:03;0.0;0.0;0.0
2023-03-15 08:54:03;0.0;0.0;0.0
2023-03-15 08:55:04;0.0;0.0;0.0
2023-03-15 08:56:04;0.0;0.0;0.0
2023-03-15 08:57:04;0.0;0.0;0.0
2023-03-15 08:58:04;0.0;0.0;0.0
2023-03-15 08:59:04;0.0;0.0;0.0
2023-03-15 09:00:05;0.0;0.0;0.0
2023-03-15 09:01:05;0.0;0.0;0.0
2023-03-15 09:02:05;0.0;0.0;0.0
2023-03-15 09:03:05;0.0;0.0;0.0
2023-03-15 09:04:05;0.0;0.0;0.0
2023-03-15 09:05:01;0.0;0.0;0.0
2023-03-15 09:06:06;0.0;0.0;0.0
2023-03-15 09:07:02;0.0;0.0;0.0
2023-03-15 09:08:02;0.0;0.0;0.0
2023-03-15 09:09:02;0.0;0.0;0.0
2023-03-15 09:10:02;0.0;0.0;0.0
2023-03-15 09:11:02;0.0;0.0;0.0
2023-03-15 09:12:02;0.0;0.0;0.0
2023-03-15 09:13:03;0.0;0.0;0.0
2023-03-15 09:14:03;0.0;0.0;0.0
2023-03-15 09:15:03;0.0;0.0;0.0
2023-03-15 09:16:03;0.0;0.0;0.0
2023-03-15 09:17:03;0.0;0.0;0.0
2023-03-15 09:18:03;0.0;0.0;0.0
2023-03-15 09:19:04;0.0;0.0;0.0
2023-03-15 09:20:04;0.0;0.0;0.0
2023-03-15 09:21:04;0.0;0.0;0.0
2023-03-15 09:22:04;0.0;0.0;0.0
2023-03-15 09:23:04;0.0;0.0;0.0
2023-03-15 09:24:04;0.0;0.0;0.0
2023-03-15 09:25:04;0.0;0.0;0.0
2023-03-15 09:26:05;0.0;0.0;0.0
2023-03-15 09:27:05;0.0;0.0;0.0
2023-03-15 09:28:05;0.0;0.0;0.0
2023-03-15 09:29:05;0.0;0.0;0.0
2023-03-15 09:30:05;0.0;0.0;0.0
2023-03-15 09:31:05;0.0;0.0;0.0
2023-03-15 09:32:05;0.0;0.0;0.0
2023-03-15 09:33:01;0.0;0.0;0.0
2023-03-15 09:34:06;0.0;0.0;0.0
2023-03-15 09:35:01;0.0;0.0;0.0
2023-03-15 09:36:01;0.0;0.0;0.0
2023-03-15 09:37:02;0.0;0.0;0.0
2023-03-15 09:38:02;0.0;0.0;0.0
2023-03-15 09:39:02;0.0;0.0;0.0
2023-03-15 09:40:02;0.0;0.0;0.0
2023-03-15 09:41:02;0.0;0.0;0.0
2023-03-15 09:42:02;0.0;0.0;0.0
2023-03-15 09:43:03;0.0;0.0;0.0
2023-03-15 09:44:03;0.0;0.0;0.0
2023-03-15 09:45:03;0.0;0.0;0.0
2023-03-15 09:46:03;0.0;0.0;0.0
2023-03-15 09:47:03;0.0;0.0;0.0
2023-03-15 09:48:03;0.0;0.0;0.0
2023-03-15 09:49:04;0.0;0.0;0.0
2023-03-15 09:50:04;0.0;0.0;0.0
2023-03-15 09:51:04;0.0;0.0;0.0
2023-03-15 09:52:04;0.0;0.0;0.0
2023-03-15 09:53:04;0.0;0.0;0.0
2023-03-15 09:54:04;0.0;0.0;0.0
2023-03-15 09:55:05;0.0;0.0;0.0
2023-03-15 09:56:05;0.0;0.0;0.0
2023-03-15 09:57:05;0.0;0.0;0.0
2023-03-15 09:58:05;0.0;0.0;0.0
2023-03-15 09:59:05;0.0;0.0;0.0
2023-03-15 10:00:06;0.0;0.0;0.0
2023-03-15 10:01:01;0.0;0.0;0.0
2023-03-15 10:02:06;0.0;0.0;0.0
2023-03-15 10:03:02;0.0;0.0;0.0
2023-03-15 10:04:02;0.0;0.0;0.0
2023-03-15 10:05:02;0.0;0.0;0.0
2023-03-15 10:06:02;0.0;0.0;0.0
2023-03-15 10:07:03;0.0;0.0;0.0
2023-03-15 10:08:03;0.0;0.0;0.0
2023-03-15 10:09:03;0.0;0.0;0.0
2023-03-15 10:10:03;0.0;0.0;0.0
2023-03-15 10:11:04;0.0;0.0;0.0
2023-03-15 10:12:04;0.0;0.0;0.0
2023-03-15 10:13:04;0.0;0.0;0.0
2023-03-15 10:14:05;0.0;0.0;0.0
2023-03-15 10:15:05;0.0;0.0;0.0
2023-03-15 10:16:05;0.0;0.0;0.0
2023-03-15 10:17:05;0.0;0.0;0.0
2023-03-15 10:18:01;0.0;0.0;0.0
2023-03-15 10:19:02;0.0;0.0;0.0
2023-03-15 10:20:02;0.0;0.0;0.0
2023-03-15 10:30:04;0.0;0.0;0.0
2023-03-15 11:03:23;0.0;0.0;0.0
2023-03-15 11:33:00;0.0;0.0;0.0
2023-03-15 12:03:06;0.0;0.0;0.0
2023-03-15 12:33:03;0.0;0.0;0.0
2023-03-15 13:03:04;0.0;0.0;0.0
2023-03-15 13:33:02;0.0;0.0;0.0
2023-03-15 14:03:01;0.0;0.0;0.0
2023-03-15 14:33:08;0.0;0.0;0.0
2023-03-15 15:03:05;0.0;0.0;0.0
2023-03-15 15:33:06;0.0;0.0;0.0
2023-03-15 16:03:04;0.0;0.0;0.0
2023-03-15 16:33:04;0.0;0.0;0.0
2023-03-15 17:03:02;0.0;0.0;0.0
2023-03-15 17:32:57;0.0;0.0;0.0
2023-03-15 18:02:59;0.0;0.0;0.0
2023-03-15 18:32:56;0.0;0.0;0.0
2023-03-15 19:02:55;0.0;0.0;0.0
2023-03-15 19:32:54;0.0;0.0;0.0
2023-03-15 20:02:51;0.0;0.0;0.0
2023-03-15 20:32:53;0.0;0.0;0.0
2023-03-15 21:02:54;0.0;0.0;0.0
2023-03-15 21:32:50;0.0;0.0;0.0
2023-03-15 22:02:50;0.0;0.0;0.0
2023-03-15 22:32:50;0.0;0.0;0.0
2023-03-15 23:02:49;0.0;0.0;0.0
2023-03-15 23:32:52;0.0;0.0;0.0
2023-03-16 00:02:51;0.0;0.0;0.0
2023-03-16 00:32:50;0.0;0.0;0.0
2023-03-16 01:02:48;0.0;0.0;0.0
2023-03-16 01:32:51;0.0;0.0;0.0
2023-03-16 02:02:49;0.0;0.0;0.0
2023-03-16 02:32:51;0.0;0.0;0.0
2023-03-16 03:02:49;0.0;0.0;0.0
2023-03-16 03:32:51;0.0;0.0;0.0
2023-03-16 04:02:49;0.0;0.0;0.0
2023-03-16 04:32:50;0.0;0.0;0.0
2023-03-16 05:02:47;0.0;0.0;0.0
2023-03-16 05:32:48;0.0;0.0;0.0
2023-03-16 06:02:49;0.0;0.0;0.0
2023-03-16 06:32:50;0.0;0.0;0.0
2023-03-16 07:02:47;0.0;0.0;0.0
2023-03-16 07:32:48;0.0;0.0;0.0
2023-03-16 08:02:50;0.0;0.0;0.0
2023-03-16 08:32:49;0.0;0.0;0.0
2023-03-16 09:02:55;0.0;0.0;0.0
2023-03-16 09:32:53;0.0;0.0;0.0
2023-03-16 10:02:58;0.0;0.0;0.0
2023-03-16 10:32:55;0.0;0.0;0.0
2023-03-16 11:02:57;0.0;0.0;0.0
2023-03-16 11:33:02;0.0;0.0;0.0
2023-03-16 12:03:01;0.0;0.0;0.0
2023-03-16 12:33:04;0.0;0.0;0.0
2023-03-16 13:03:02;0.0;0.0;0.0
2023-03-16 13:33:01;0.0;0.0;0.0
2023-03-16 14:03:05;0.0;0.0;0.0
2023-03-16 14:33:05;0.0;0.0;0.0
2023-03-16 15:03:05;0.0;0.0;0.0
2023-03-16 15:33:03;0.0;0.0;0.0
2023-03-16 16:03:01;0.0;0.0;0.0
2023-03-16 16:33:04;0.0;0.0;0.0
2023-03-16 17:03:00;0.0;0.0;0.0
2023-03-16 17:33:01;0.0;0.0;0.0
2023-03-16 18:03:01;0.0;0.0;0.0
2023-03-16 18:32:58;0.0;0.0;0.0
2023-03-16 19:02:54;0.0;0.0;0.0
2023-03-16 19:32:52;0.0;0.0;0.0
2023-03-16 20:02:55;0.0;0.0;0.0
2023-03-16 20:32:52;0.0;0.0;0.0
2023-03-16 21:02:52;0.0;0.0;0.0
2023-03-16 21:32:53;0.0;0.0;0.0
2023-03-16 22:02:53;0.0;0.0;0.0
2023-03-16 22:32:52;0.0;0.0;0.0
2023-03-16 23:02:52;0.0;0.0;0.0
2023-03-16 23:32:52;0.0;0.0;0.0
2023-03-17 00:02:51;0.0;0.0;0.0
2023-03-17 00:32:51;0.0;0.0;0.0
2023-03-17 01:02:51;0.0;0.0;0.0
2023-03-17 01:32:51;0.0;0.0;0.0
2023-03-17 02:02:50;0.0;0.0;0.0
2023-03-17 02:32:50;0.0;0.0;0.0
2023-03-17 03:02:49;0.0;0.0;0.0
2023-03-17 03:32:53;0.0;0.0;0.0
2023-03-17 04:02:52;0.0;0.0;0.0
2023-03-17 04:32:50;0.0;0.0;0.0
2023-03-17 05:02:49;0.0;0.0;0.0
2023-03-17 05:32:51;0.0;0.0;0.0
2023-03-17 06:02:49;0.0;0.0;0.0
2023-03-17 06:32:51;0.0;0.0;0.0
2023-03-17 07:02:49;0.0;0.0;0.0
2023-03-17 07:32:51;0.0;0.0;0.0
2023-03-17 08:02:52;0.0;0.0;0.0
2023-03-17 08:32:57;0.0;0.0;0.0
2023-03-17 09:03:01;0.0;0.0;0.0
2023-03-17 09:33:02;0.0;0.0;0.0
2023-03-17 10:03:01;0.0;0.0;0.0
2023-03-17 10:33:06;0.0;0.0;0.0
2023-03-17 11:03:03;0.0;0.0;0.0
2023-03-17 11:33:04;0.0;0.0;0.0
2023-03-17 12:03:05;0.0;0.0;0.0
2023-03-17 12:33:06;0.0;0.0;0.0
2023-03-17 13:03:03;0.0;0.0;0.0
2023-03-17 13:33:05;0.0;0.0;0.0
2023-03-17 14:03:06;0.0;0.0;0.0
2023-03-17 14:33:03;0.0;0.0;0.0
2023-03-17 15:03:06;0.0;0.0;0.0
2023-03-17 15:33:04;0.0;0.0;0.0
2023-03-17 16:03:07;0.0;0.0;0.0
2023-03-17 16:33:02;0.0;0.0;0.0
2023-03-17 17:03:00;0.0;0.0;0.0
2023-03-17 17:33:01;0.0;0.0;0.0
2023-03-17 18:03:01;0.0;0.0;0.0
2023-03-17 18:33:01;0.0;0.0;0.0
2023-03-17 19:02:59;0.0;0.0;0.0
2023-03-17 19:32:55;0.0;0.0;0.0
2023-03-17 20:02:55;0.0;0.0;0.0
2023-03-17 20:32:54;0.0;0.0;0.0
2023-03-17 21:02:53;0.0;0.0;0.0
2023-03-17 21:32:56;0.0;0.0;0.0
2023-03-17 22:02:55;0.0;0.0;0.0
2023-03-17 22:32:53;0.0;0.0;0.0
2023-03-17 23:02:55;0.0;0.0;0.0
2023-03-17 23:32:52;0.0;0.0;0.0
2023-03-18 00:02:53;0.0;0.0;0.0
2023-03-18 00:32:54;0.0;0.0;0.0
2023-03-18 01:02:50;0.0;0.0;0.0
2023-03-18 01:32:50;0.0;0.0;0.0
2023-03-18 02:02:50;0.0;0.0;0.0
2023-03-18 02:32:48;0.0;0.0;0.0
2023-03-18 03:02:51;0.0;0.0;0.0
2023-03-18 03:32:50;0.0;0.0;0.0
2023-03-18 04:02:47;0.0;0.0;0.0
2023-03-18 04:32:49;0.0;0.0;0.0
2023-03-18 05:02:51;0.0;0.0;0.0
2023-03-18 05:32:48;0.0;0.0;0.0
2023-03-18 06:02:50;0.0;0.0;0.0
2023-03-18 06:32:47;0.0;0.0;0.0
2023-03-18 07:02:49;0.0;0.0;0.0
2023-03-18 07:32:51;0.0;0.0;0.0
2023-03-18 08:02:51;0.0;0.0;0.0
2023-03-18 08:32:55;0.0;0.0;0.0
2023-03-18 09:02:57;0.0;0.0;0.0
2023-03-18 09:32:57;0.0;0.0;0.0
2023-03-18 10:02:59;0.0;0.0;0.0
2023-03-18 10:33:02;0.0;0.0;0.0
2023-03-18 11:03:00;0.0;0.0;0.0
2023-03-18 11:33:04;0.0;0.0;0.0
2023-03-18 12:03:03;0.0;0.0;0.0
2023-03-18 12:33:03;0.0;0.0;0.0
2023-03-18 13:03:02;0.0;0.0;0.0
2023-03-18 13:33:02;0.0;0.0;0.0
2023-03-18 14:03:01;0.0;0.0;0.0
2023-03-18 14:33:02;0.0;0.0;0.0
2023-03-18 15:03:04;0.0;0.0;0.0
2023-03-18 15:33:05;0.0;0.0;0.0
2023-03-18 16:03:06;0.0;0.0;0.0
2023-03-18 16:33:02;0.0;0.0;0.0
2023-03-18 17:02:59;0.0;0.0;0.0
2023-03-18 17:32:59;0.0;0.0;0.0
2023-03-18 18:02:58;0.0;0.0;0.0
2023-03-18 18:32:57;0.0;0.0;0.0
2023-03-18 19:02:55;0.0;0.0;0.0
2023-03-18 19:32:56;0.0;0.0;0.0
2023-03-18 20:02:55;0.0;0.0;0.0
2023-03-18 20:32:55;0.0;0.0;0.0
2023-03-18 21:02:53;0.0;0.0;0.0
2023-03-18 21:32:55;0.0;0.0;0.0
2023-03-18 22:02:53;0.0;0.0;0.0
2023-03-18 22:32:55;0.0;0.0;0.0
2023-03-18 23:02:52;0.0;0.0;0.0
2023-03-18 23:32:53;0.0;0.0;0.0
2023-03-19 00:02:50;0.0;0.0;0.0
2023-03-19 00:32:50;0.0;0.0;0.0
2023-03-19 01:02:51;0.0;0.0;0.0
2023-03-19 01:32:51;0.0;0.0;0.0
2023-03-19 02:02:51;0.0;0.0;0.0
2023-03-19 02:32:51;0.0;0.0;0.0
2023-03-19 03:02:50;0.0;0.0;0.0
2023-03-19 03:32:49;0.0;0.0;0.0
2023-03-19 04:02:52;0.0;0.0;0.0
2023-03-19 04:32:51;0.0;0.0;0.0
2023-03-19 05:02:49;0.0;0.0;0.0
2023-03-19 05:32:48;0.0;0.0;0.0
2023-03-19 06:02:50;0.0;0.0;0.0
2023-03-19 06:32:48;0.0;0.0;0.0
2023-03-19 07:02:50;0.0;0.0;0.0
2023-03-19 07:32:48;0.0;0.0;0.0
2023-03-19 08:02:53;0.0;0.0;0.0
2023-03-19 08:32:58;0.0;0.0;0.0
2023-03-19 09:02:57;0.0;0.0;0.0
2023-03-19 09:33:04;0.0;0.0;0.0
2023-03-19 10:03:03;0.0;0.0;0.0
2023-03-19 10:33:05;0.0;0.0;0.0
2023-03-19 11:03:07;0.0;0.0;0.0
2023-03-19 11:33:05;0.0;0.0;0.0
2023-03-19 12:03:08;0.0;0.0;0.0
2023-03-19 12:33:06;0.0;0.0;0.0
2023-03-19 13:03:03;0.0;0.0;0.0
2023-03-19 13:33:06;0.0;0.0;0.0
2023-03-19 14:03:04;0.0;0.0;0.0
2023-03-19 14:33:08;0.0;0.0;0.0
2023-03-19 15:03:10;0.0;0.0;0.0
2023-03-19 15:33:07;0.0;0.0;0.0
2023-03-19 16:03:06;0.0;0.0;0.0
2023-03-19 16:33:04;0.0;0.0;0.0
2023-03-19 17:03:03;0.0;0.0;0.0
2023-03-19 17:33:02;0.0;0.0;0.0
2023-03-19 18:02:59;0.0;0.0;0.0
2023-03-19 18:32:58;0.0;0.0;0.0
