datetime;bateria;nivel;dist
2023-05-03 19:59:10;99;1;145
2023-05-03 20:00:10;99;1;145
2023-05-03 20:01:10;99;1;145
2023-05-03 20:02:11;99;1;145
2023-05-03 20:03:11;99;1;145
2023-05-03 20:04:11;99;1;145
2023-05-03 20:05:11;99;1;145
2023-05-03 20:06:12;99;1;145
2023-05-03 20:07:12;99;1;145
2023-05-03 20:08:12;99;1;145
2023-05-03 20:09:12;99;1;145
2023-05-03 20:10:13;99;1;145
2023-05-03 20:11:13;99;1;145
2023-05-03 20:12:13;99;1;145
2023-05-03 20:13:13;99;1;145
2023-05-03 20:14:14;99;1;145
2023-05-03 20:15:09;99;1;145
2023-05-03 20:16:14;99;1;145
2023-05-03 20:17:09;99;1;145
2023-05-03 20:18:15;99;1;145
2023-05-03 20:19:10;99;1;145
2023-05-03 20:20:10;99;1;145
2023-05-03 20:21:10;99;1;145
2023-05-03 20:22:10;99;1;145
2023-05-03 20:23:10;99;1;145
2023-05-03 20:24:11;99;1;145
2023-05-03 20:25:11;99;1;145
2023-05-03 20:26:11;99;1;145
2023-05-03 20:27:11;99;1;145
2023-05-03 20:28:12;99;1;145
2023-05-03 20:29:12;99;1;145
2023-05-03 20:30:12;99;1;145
2023-05-03 20:31:12;99;1;145
2023-05-03 20:32:13;99;1;145
2023-05-03 20:33:13;99;1;145
2023-05-03 20:34:13;99;1;145
2023-05-03 20:35:13;99;1;145
2023-05-03 20:36:14;99;1;145
2023-05-03 20:37:08;99;1;145
2023-05-03 20:38:14;99;1;145
2023-05-03 20:39:09;99;1;145
2023-05-03 20:40:14;99;1;145
2023-05-03 20:41:09;99;1;145
2023-05-03 20:42:15;99;1;145
2023-05-03 20:43:10;99;1;145
2023-05-03 20:44:10;99;1;145
2023-05-03 20:45:10;99;1;145
2023-05-03 20:46:11;99;1;145
2023-05-03 20:47:11;99;1;145
2023-05-03 20:48:11;99;1;145
2023-05-03 20:49:11;99;1;145
2023-05-03 20:50:12;99;1;145
2023-05-03 20:51:12;99;1;145
2023-05-03 20:52:12;99;1;145
2023-05-03 20:53:12;99;1;145
2023-05-03 20:54:12;99;1;145
2023-05-03 20:55:13;99;1;145
2023-05-03 20:56:13;99;1;145
2023-05-03 20:57:13;99;1;145
2023-05-03 20:58:13;99;1;145
2023-05-03 20:59:08;99;1;145
2023-05-03 21:00:14;99;1;145
2023-05-03 21:01:09;98;1;145
2023-05-03 21:02:14;99;1;145
2023-05-03 21:03:09;99;1;145
2023-05-03 21:04:15;99;1;145
2023-05-03 21:05:10;99;1;145
2023-05-03 21:06:10;98;1;145
2023-05-03 21:07:10;99;1;145
2023-05-03 21:08:11;99;1;145
2023-05-03 21:09:11;99;1;145
2023-05-03 21:10:11;98;1;145
2023-05-03 21:11:11;99;1;145
2023-05-03 21:12:12;98;1;145
2023-05-03 21:13:12;99;1;145
2023-05-03 21:14:12;99;1;145
2023-05-03 21:15:12;98;1;145
2023-05-03 21:16:13;99;1;145
2023-05-03 21:17:13;99;1;145
2023-05-03 21:18:13;99;1;145
2023-05-03 21:19:13;99;1;145
2023-05-03 21:20:14;98;1;145
2023-05-03 21:21:09;98;1;145
2023-05-03 21:22:14;98;1;145
2023-05-03 21:23:09;99;1;145
2023-05-03 21:24:15;98;1;145
2023-05-03 21:25:10;99;1;145
2023-05-03 21:26:10;98;1;145
2023-05-03 21:27:10;99;1;145
2023-05-03 21:28:11;98;1;145
2023-05-03 21:29:11;98;1;145
2023-05-03 21:30:11;99;1;145
2023-05-03 21:31:11;98;1;145
2023-05-03 21:32:12;98;1;145
2023-05-03 21:33:12;98;1;145
2023-05-03 21:34:12;98;1;145
2023-05-03 21:35:13;98;1;145
2023-05-03 21:36:13;99;1;145
2023-05-03 21:37:13;98;1;145
2023-05-03 21:38:13;98;1;145
2023-05-03 21:39:14;99;1;145
2023-05-03 21:40:09;98;1;145
2023-05-03 21:41:14;98;1;145
2023-05-03 21:42:09;98;1;145
2023-05-03 21:43:15;99;1;145
2023-05-03 21:44:10;98;1;145
2023-05-03 21:45:10;98;1;145
2023-05-03 21:46:10;98;1;145
2023-05-03 21:47:11;98;1;145
2023-05-03 21:48:11;98;1;145
2023-05-03 21:49:11;98;1;145
2023-05-03 21:50:12;98;1;145
2023-05-03 21:51:12;98;1;145
2023-05-03 21:52:12;98;1;145
2023-05-03 21:53:12;98;1;145
2023-05-03 21:54:13;98;1;145
2023-05-03 21:55:13;98;1;145
2023-05-03 21:56:13;98;1;145
2023-05-03 21:57:14;98;1;145
2023-05-03 21:58:09;98;1;145
2023-05-03 21:59:14;98;1;145
2023-05-03 22:00:09;98;1;145
2023-05-03 22:01:15;98;1;145
2023-05-03 22:02:10;98;1;145
2023-05-03 22:03:10;98;1;145
2023-05-03 22:04:10;98;1;145
2023-05-03 22:05:11;98;1;145
2023-05-03 22:06:11;98;1;145
2023-05-03 22:07:11;98;1;145
2023-05-03 22:08:12;98;1;145
2023-05-03 22:09:12;98;1;145
2023-05-03 22:10:12;98;1;145
2023-05-03 22:11:13;98;1;145
2023-05-03 22:12:13;98;1;145
2023-05-03 22:13:13;98;1;145
2023-05-03 22:14:13;98;1;145
2023-05-03 22:15:14;98;1;145
2023-05-03 22:16:09;98;1;145
2023-05-03 22:17:14;98;1;145
2023-05-03 22:18:09;98;1;145
2023-05-03 22:19:15;98;1;145
2023-05-03 22:20:10;98;1;145
2023-05-03 22:21:10;98;1;145
2023-05-03 22:22:10;98;1;145
2023-05-03 22:23:11;98;1;145
2023-05-03 22:24:11;98;1;145
2023-05-03 22:25:11;98;1;145
2023-05-03 22:26:12;98;1;145
2023-05-03 22:27:12;98;1;145
2023-05-03 22:28:12;98;1;145
2023-05-03 22:29:12;98;1;145
2023-05-03 22:30:13;98;1;145
2023-05-03 22:31:13;98;1;145
2023-05-03 22:32:13;98;1;145
2023-05-03 22:33:14;98;1;145
2023-05-03 22:34:09;98;1;145
2023-05-03 22:35:14;98;1;145
2023-05-03 22:36:09;98;1;145
2023-05-03 22:37:15;98;1;145
2023-05-03 22:38:10;98;1;145
2023-05-03 22:39:10;98;1;145
2023-05-03 22:40:10;98;1;145
2023-05-03 22:41:11;98;1;145
2023-05-03 22:42:11;98;1;145
2023-05-03 22:43:11;98;1;145
2023-05-03 22:44:11;98;1;145
2023-05-03 22:45:12;98;1;145
2023-05-03 22:46:12;98;1;145
2023-05-03 22:47:12;98;1;145
2023-05-03 22:48:12;98;1;145
2023-05-03 22:49:13;98;1;145
2023-05-03 22:50:13;98;1;145
2023-05-03 22:51:13;98;1;145
2023-05-03 22:52:13;98;1;145
2023-05-03 22:53:09;98;1;145
2023-05-03 22:54:14;98;1;145
2023-05-03 22:55:09;98;1;145
2023-05-03 22:56:15;98;1;145
2023-05-03 22:57:10;98;1;145
2023-05-03 22:58:10;98;1;145
2023-05-03 22:59:10;98;1;145
2023-05-03 23:00:10;98;1;145
2023-05-03 23:01:11;98;1;145
2023-05-03 23:02:11;98;1;145
2023-05-03 23:03:11;98;1;145
2023-05-03 23:04:12;98;1;145
2023-05-03 23:05:12;98;1;145
2023-05-03 23:06:12;98;1;145
2023-05-03 23:07:12;98;1;145
2023-05-03 23:08:13;98;1;145
2023-05-03 23:09:13;98;1;145
2023-05-03 23:10:13;98;1;145
2023-05-03 23:11:13;98;1;145
2023-05-03 23:12:14;98;1;145
2023-05-03 23:13:09;98;1;145
2023-05-03 23:14:14;98;1;145
2023-05-03 23:15:09;98;1;145
2023-05-03 23:16:15;98;1;145
2023-05-03 23:17:10;98;1;145
2023-05-03 23:18:10;98;1;145
2023-05-03 23:19:10;98;1;145
2023-05-03 23:20:11;98;1;145
2023-05-03 23:21:11;98;1;145
2023-05-03 23:22:11;98;1;145
2023-05-03 23:23:11;98;1;145
2023-05-03 23:24:12;98;1;145
2023-05-03 23:25:12;98;1;145
2023-05-03 23:26:12;98;1;145
2023-05-03 23:27:12;98;1;145
2023-05-03 23:28:13;98;1;145
2023-05-03 23:29:13;98;1;145
2023-05-03 23:30:13;98;1;145
2023-05-03 23:31:14;98;1;145
2023-05-03 23:32:09;98;1;145
2023-05-03 23:33:14;98;1;145
2023-05-03 23:34:09;98;1;145
2023-05-03 23:35:15;98;1;145
2023-05-03 23:36:10;98;1;145
2023-05-03 23:37:10;98;1;145
2023-05-03 23:38:10;98;1;145
2023-05-03 23:39:10;98;1;145
2023-05-03 23:40:11;98;1;145
2023-05-03 23:41:11;98;1;145
2023-05-03 23:42:11;98;1;145
2023-05-03 23:43:11;98;1;145
2023-05-03 23:44:12;98;1;145
2023-05-03 23:45:12;98;1;145
2023-05-03 23:46:12;98;1;145
2023-05-03 23:47:13;98;1;145
2023-05-03 23:48:13;98;1;145
2023-05-03 23:49:13;98;1;145
2023-05-03 23:50:13;98;1;145
2023-05-03 23:51:14;98;1;145
2023-05-03 23:52:09;98;1;145
2023-05-03 23:53:14;98;1;145
2023-05-03 23:54:09;98;1;145
2023-05-03 23:55:15;98;1;145
2023-05-03 23:56:10;98;1;145
2023-05-03 23:57:10;98;1;145
2023-05-03 23:58:10;98;1;145
2023-05-03 23:59:10;98;1;145
2023-05-04 00:00:11;98;1;145
2023-05-04 00:01:11;98;1;145
2023-05-04 00:02:11;98;1;145
2023-05-04 00:03:11;98;1;145
2023-05-04 00:04:12;98;1;145
2023-05-04 00:05:12;98;1;145
2023-05-04 00:06:12;98;1;145
2023-05-04 00:07:12;98;1;145
2023-05-04 00:08:13;98;1;145
2023-05-04 00:09:13;98;1;145
2023-05-04 00:10:13;98;1;145
2023-05-04 00:11:13;98;1;145
2023-05-04 00:12:14;98;1;145
2023-05-04 00:13:09;98;1;145
2023-05-04 00:14:14;98;1;145
2023-05-04 00:15:09;98;1;145
2023-05-04 00:16:15;98;1;145
2023-05-04 00:17:10;98;1;145
2023-05-04 00:18:10;98;1;145
2023-05-04 00:19:10;98;1;145
2023-05-04 00:20:10;98;1;145
2023-05-04 00:21:11;98;1;145
2023-05-04 00:22:11;98;1;145
2023-05-04 00:23:11;98;1;145
2023-05-04 00:24:11;98;1;145
2023-05-04 00:25:12;98;1;145
2023-05-04 00:26:12;98;1;145
2023-05-04 00:27:12;98;1;145
2023-05-04 00:28:13;98;1;145
2023-05-04 00:29:13;98;1;145
2023-05-04 00:30:13;98;1;145
2023-05-04 00:31:13;98;1;145
2023-05-04 00:32:14;98;1;145
2023-05-04 00:33:09;98;1;145
2023-05-04 00:34:14;98;1;145
2023-05-04 00:35:09;98;1;145
2023-05-04 00:36:15;98;1;145
2023-05-04 00:37:10;98;1;145
2023-05-04 00:38:10;98;1;145
2023-05-04 00:39:10;98;1;145
2023-05-04 00:40:11;98;1;145
2023-05-04 00:41:11;98;1;145
2023-05-04 00:42:11;98;1;145
2023-05-04 00:43:11;98;1;145
2023-05-04 00:44:12;98;1;145
2023-05-04 00:45:12;98;1;145
2023-05-04 00:46:12;98;1;145
2023-05-04 00:47:12;98;1;145
2023-05-04 00:48:13;98;1;145
2023-05-04 00:49:13;98;1;145
2023-05-04 00:50:13;98;1;145
2023-05-04 00:51:14;98;1;145
2023-05-04 00:52:09;98;1;145
2023-05-04 00:53:14;98;1;145
2023-05-04 00:54:09;98;1;145
2023-05-04 00:55:15;98;1;145
2023-05-04 00:56:10;98;1;145
2023-05-04 00:57:10;98;1;145
2023-05-04 00:58:10;98;1;145
2023-05-04 00:59:11;98;1;145
2023-05-04 01:00:11;98;1;145
2023-05-04 01:01:11;98;1;145
2023-05-04 01:02:11;98;1;145
2023-05-04 01:03:12;98;1;145
2023-05-04 01:04:12;98;1;145
2023-05-04 01:05:12;98;1;145
2023-05-04 01:06:13;98;1;145
2023-05-04 01:07:13;98;1;145
2023-05-04 01:08:13;98;1;145
2023-05-04 01:09:13;98;1;145
2023-05-04 01:10:14;98;1;145
2023-05-04 01:11:09;98;1;145
2023-05-04 01:12:14;98;1;145
2023-05-04 01:13:09;98;1;145
2023-05-04 01:14:15;98;1;145
2023-05-04 01:15:10;98;1;145
2023-05-04 01:16:10;98;1;145
2023-05-04 01:17:10;98;1;145
2023-05-04 01:18:11;98;1;145
2023-05-04 01:19:11;98;1;145
2023-05-04 01:20:11;98;1;145
2023-05-04 01:21:11;98;1;145
2023-05-04 01:22:12;98;1;145
2023-05-04 01:23:12;98;1;145
2023-05-04 01:24:12;98;1;145
2023-05-04 01:25:13;98;1;145
2023-05-04 01:26:13;98;1;145
2023-05-04 01:27:13;98;1;145
2023-05-04 01:28:13;98;1;145
2023-05-04 01:29:14;98;1;145
2023-05-04 01:30:09;98;1;145
2023-05-04 01:31:14;98;1;145
2023-05-04 01:32:09;98;1;145
2023-05-04 01:33:15;98;1;145
2023-05-04 01:34:10;98;1;145
2023-05-04 01:35:10;98;1;145
2023-05-04 01:36:10;98;1;145
2023-05-04 01:37:10;98;1;145
2023-05-04 01:38:11;98;1;145
2023-05-04 01:39:11;98;1;145
2023-05-04 01:40:11;98;1;145
2023-05-04 01:41:11;98;1;145
2023-05-04 01:42:12;98;1;145
2023-05-04 01:43:12;97;1;145
2023-05-04 01:44:12;98;1;145
2023-05-04 01:45:13;98;1;145
2023-05-04 01:46:13;98;1;145
2023-05-04 01:47:13;98;1;145
2023-05-04 01:48:13;97;1;145
2023-05-04 01:49:14;98;1;145
2023-05-04 01:50:09;97;1;145
2023-05-04 01:51:14;97;1;145
2023-05-04 01:52:09;98;1;145
2023-05-04 01:53:15;97;1;145
2023-05-04 01:54:10;98;1;145
2023-05-04 01:55:10;98;1;145
2023-05-04 01:56:10;98;1;145
2023-05-04 01:57:10;98;1;145
2023-05-04 01:58:11;98;1;145
2023-05-04 01:59:11;98;1;145
2023-05-04 02:00:11;98;1;145
2023-05-04 02:01:11;98;1;145
2023-05-04 02:02:12;97;1;145
2023-05-04 02:03:12;97;1;145
2023-05-04 02:04:12;98;1;145
2023-05-04 02:05:12;98;1;145
2023-05-04 02:06:13;97;1;145
2023-05-04 02:07:13;97;1;145
2023-05-04 02:08:13;98;1;145
2023-05-04 02:09:13;97;1;145
2023-05-04 02:10:14;98;1;145
2023-05-04 02:11:09;97;1;145
2023-05-04 02:12:14;97;1;145
2023-05-04 02:13:09;98;1;145
2023-05-04 02:14:15;97;1;145
2023-05-04 02:15:10;97;1;145
2023-05-04 02:16:10;98;1;145
2023-05-04 02:17:10;97;1;145
2023-05-04 02:18:11;97;1;145
2023-05-04 02:19:11;97;1;145
2023-05-04 02:20:11;97;1;145
2023-05-04 02:21:11;97;1;145
2023-05-04 02:22:12;97;1;145
2023-05-04 02:23:12;97;1;145
2023-05-04 02:24:12;97;1;145
2023-05-04 02:25:12;97;1;145
2023-05-04 02:26:13;97;1;145
2023-05-04 02:27:13;97;1;145
2023-05-04 02:28:13;97;1;145
2023-05-04 02:29:14;97;1;145
2023-05-04 02:30:09;97;1;145
2023-05-04 02:31:14;97;1;145
2023-05-04 02:32:09;97;1;145
2023-05-04 02:33:15;98;1;145
2023-05-04 02:34:10;97;1;145
2023-05-04 02:35:10;97;1;145
2023-05-04 02:36:10;97;1;145
2023-05-04 02:37:11;97;1;145
2023-05-04 02:38:11;97;1;145
2023-05-04 02:39:11;97;1;145
2023-05-04 02:40:12;97;1;145
2023-05-04 02:41:12;97;1;145
2023-05-04 02:42:12;97;1;145
2023-05-04 02:43:13;97;1;145
2023-05-04 02:44:13;97;1;145
2023-05-04 02:45:13;97;1;145
2023-05-04 02:46:14;97;1;145
2023-05-04 02:47:09;97;1;145
2023-05-04 02:48:14;97;1;145
2023-05-04 02:49:09;97;1;145
2023-05-04 02:50:15;97;1;145
2023-05-04 02:51:10;97;1;145
2023-05-04 02:52:10;97;1;145
2023-05-04 02:53:11;97;1;145
2023-05-04 02:54:11;97;1;145
2023-05-04 02:55:11;97;1;145
2023-05-04 02:56:12;97;1;145
2023-05-04 02:57:12;97;1;145
2023-05-04 02:58:12;97;1;145
2023-05-04 02:59:13;97;1;145
2023-05-04 03:00:13;97;1;145
2023-05-04 03:01:13;97;1;145
2023-05-04 03:02:13;97;1;145
2023-05-04 03:03:14;97;1;145
2023-05-04 03:04:09;97;1;145
2023-05-04 03:05:14;97;1;145
2023-05-04 03:06:09;97;2;144
2023-05-04 03:07:15;97;2;144
2023-05-04 03:08:10;97;1;145
2023-05-04 03:09:10;97;1;145
2023-05-04 03:10:11;97;1;145
2023-05-04 03:11:11;97;1;145
2023-05-04 03:12:11;97;1;145
2023-05-04 03:13:11;97;1;145
2023-05-04 03:14:12;97;1;145
2023-05-04 03:15:12;97;1;145
2023-05-04 03:16:12;97;1;145
2023-05-04 03:17:13;97;1;145
2023-05-04 03:18:13;97;1;145
2023-05-04 03:19:13;97;1;145
2023-05-04 03:20:14;97;1;145
2023-05-04 03:21:09;97;1;145
2023-05-04 03:22:14;97;1;145
2023-05-04 03:23:09;97;1;145
2023-05-04 03:24:15;97;1;145
2023-05-04 03:25:10;97;1;145
2023-05-04 03:26:10;97;1;145
2023-05-04 03:27:10;97;1;145
2023-05-04 03:28:11;97;1;145
2023-05-04 03:29:11;97;1;145
2023-05-04 03:30:11;97;1;145
2023-05-04 03:31:12;97;1;145
2023-05-04 03:32:12;97;1;145
2023-05-04 03:33:12;97;1;145
2023-05-04 03:34:13;97;1;145
2023-05-04 03:35:13;97;1;145
2023-05-04 03:36:13;97;1;145
2023-05-04 03:37:13;97;1;145
2023-05-04 03:38:14;97;1;145
2023-05-04 03:39:09;97;1;145
2023-05-04 03:40:14;97;1;145
2023-05-04 03:41:09;97;1;145
2023-05-04 03:42:15;97;1;145
2023-05-04 03:43:10;97;1;145
2023-05-04 03:44:10;97;1;145
2023-05-04 03:45:11;97;1;145
2023-05-04 03:46:11;97;1;145
2023-05-04 03:47:11;97;1;145
2023-05-04 03:48:12;97;1;145
2023-05-04 03:49:12;97;1;145
2023-05-04 03:50:12;97;1;145
2023-05-04 03:51:13;97;1;145
2023-05-04 03:52:13;97;1;145
2023-05-04 03:53:13;97;1;145
2023-05-04 03:54:13;97;1;145
2023-05-04 03:55:14;97;1;145
2023-05-04 03:56:09;97;1;145
2023-05-04 03:57:14;97;1;145
2023-05-04 03:58:09;97;1;145
2023-05-04 03:59:15;97;1;145
2023-05-04 04:00:10;97;1;145
2023-05-04 04:01:10;97;1;145
2023-05-04 04:02:11;97;1;145
2023-05-04 04:03:11;97;1;145
2023-05-04 04:04:11;97;1;145
2023-05-04 04:05:12;97;1;145
2023-05-04 04:06:12;97;1;145
2023-05-04 04:07:12;97;1;145
2023-05-04 04:08:13;97;1;145
2023-05-04 04:09:13;97;1;145
2023-05-04 04:10:13;97;1;145
2023-05-04 04:11:13;97;1;145
2023-05-04 04:12:14;97;1;145
2023-05-04 04:13:09;97;1;145
2023-05-04 04:14:14;97;1;145
2023-05-04 04:15:09;97;1;145
2023-05-04 04:16:15;97;1;145
2023-05-04 04:17:10;97;1;145
2023-05-04 04:18:10;97;1;145
2023-05-04 04:19:11;97;1;145
2023-05-04 04:20:11;97;1;145
2023-05-04 04:21:11;97;1;145
2023-05-04 04:22:12;97;1;145
2023-05-04 04:23:12;97;1;145
2023-05-04 04:24:12;97;1;145
2023-05-04 04:25:12;97;1;145
2023-05-04 04:26:13;97;1;145
2023-05-04 04:27:13;97;1;145
2023-05-04 04:28:13;97;1;145
2023-05-04 04:29:14;97;1;145
2023-05-04 04:30:09;97;1;145
2023-05-04 04:31:14;97;1;145
2023-05-04 04:32:09;97;1;145
2023-05-04 04:33:15;97;1;145
2023-05-04 04:34:10;97;1;145
2023-05-04 04:35:10;97;1;145
2023-05-04 04:36:11;97;2;144
2023-05-04 04:37:11;97;2;144
2023-05-04 04:38:11;97;1;145
2023-05-04 04:39:12;97;1;145
2023-05-04 04:40:12;97;1;145
2023-05-04 04:41:12;97;1;145
2023-05-04 04:42:12;97;1;145
2023-05-04 04:43:13;97;1;145
2023-05-04 04:44:13;97;1;145
2023-05-04 04:45:13;97;1;145
2023-05-04 04:46:14;97;1;145
2023-05-04 04:47:09;97;1;145
2023-05-04 04:48:14;97;1;145
2023-05-04 04:49:09;97;1;145
2023-05-04 04:50:15;97;1;145
2023-05-04 04:51:10;97;1;145
2023-05-04 04:52:10;97;1;145
2023-05-04 04:53:11;97;1;145
2023-05-04 04:54:11;97;1;145
2023-05-04 04:55:11;97;2;144
2023-05-04 04:56:11;97;2;144
2023-05-04 04:57:12;97;2;144
2023-05-04 04:58:12;97;2;144
2023-05-04 04:59:12;97;2;144
2023-05-04 05:00:13;97;2;144
2023-05-04 05:01:13;97;2;144
2023-05-04 05:02:13;97;1;145
2023-05-04 05:03:14;97;1;145
2023-05-04 05:04:09;97;1;145
2023-05-04 05:05:14;97;1;145
2023-05-04 05:06:09;97;1;145
2023-05-04 05:07:15;97;1;145
2023-05-04 05:08:10;97;1;145
2023-05-04 05:09:10;97;1;145
2023-05-04 05:10:10;97;1;145
2023-05-04 05:11:11;97;1;145
2023-05-04 05:12:11;97;1;145
2023-05-04 05:13:11;97;1;145
2023-05-04 05:14:11;97;1;145
2023-05-04 05:15:12;97;1;145
2023-05-04 05:16:12;97;1;145
2023-05-04 05:17:12;97;1;145
2023-05-04 05:18:12;97;1;145
2023-05-04 05:19:13;97;1;145
2023-05-04 05:20:13;97;1;145
2023-05-04 05:21:13;97;1;145
2023-05-04 05:22:14;97;1;145
2023-05-04 05:23:09;97;1;145
2023-05-04 05:24:14;97;1;145
2023-05-04 05:25:09;97;1;145
2023-05-04 05:26:15;97;1;145
2023-05-04 05:27:10;97;1;145
2023-05-04 05:28:10;97;1;145
2023-05-04 05:29:10;97;1;145
2023-05-04 05:30:10;97;1;145
2023-05-04 05:31:11;97;1;145
2023-05-04 05:32:11;97;1;145
2023-05-04 05:33:11;97;1;145
2023-05-04 05:34:12;97;1;145
2023-05-04 05:35:12;97;1;145
2023-05-04 05:36:12;97;1;145
2023-05-04 05:37:12;97;1;145
2023-05-04 05:38:13;97;1;145
2023-05-04 05:39:13;97;1;145
2023-05-04 05:40:13;97;1;145
2023-05-04 05:41:13;97;1;145
2023-05-04 05:42:14;97;1;145
2023-05-04 05:43:09;97;1;145
2023-05-04 05:44:14;97;1;145
2023-05-04 05:45:09;97;1;145
2023-05-04 05:46:15;97;1;145
2023-05-04 05:47:10;97;1;145
2023-05-04 05:48:10;97;1;145
2023-05-04 05:49:10;97;1;145
2023-05-04 05:50:11;97;1;145
2023-05-04 05:51:11;97;1;145
2023-05-04 05:52:11;97;1;145
2023-05-04 05:53:11;97;1;145
2023-05-04 05:54:12;97;1;145
2023-05-04 05:55:12;97;1;145
2023-05-04 05:56:12;97;1;145
2023-05-04 05:57:13;97;1;145
2023-05-04 05:58:13;97;1;145
2023-05-04 05:59:13;97;1;145
2023-05-04 06:00:13;97;1;145
2023-05-04 06:01:14;97;1;145
2023-05-04 06:02:09;97;1;145
2023-05-04 06:03:14;97;1;145
2023-05-04 06:04:09;97;1;145
2023-05-04 06:05:15;97;1;145
2023-05-04 06:06:10;97;1;145
2023-05-04 06:07:10;97;1;145
2023-05-04 06:08:10;97;1;145
2023-05-04 06:09:10;97;1;145
2023-05-04 06:10:11;97;1;145
2023-05-04 06:11:11;97;1;145
