datetime;voltaje;distancia
2022-12-28 21:16:07;3.95;246.0
2022-12-28 21:17:06;3.95;246.0
2022-12-28 21:18:04;3.95;246.0
2022-12-28 21:19:08;3.95;246.0
2022-12-28 21:20:06;3.95;246.0
2022-12-28 21:21:05;3.95;246.0
2022-12-28 21:22:08;3.95;247.0
2022-12-28 21:23:06;3.95;247.0
2022-12-28 21:24:05;3.95;247.0
2022-12-28 21:25:08;3.95;247.0
2022-12-28 21:26:07;3.95;247.0
2022-12-28 21:27:05;3.95;247.0
2022-12-28 21:28:08;3.95;247.0
2022-12-28 21:29:07;3.95;247.0
2022-12-28 21:30:06;3.95;247.0
2022-12-28 21:31:04;3.95;246.0
2022-12-28 21:32:07;3.95;246.0
2022-12-28 21:33:06;3.95;246.0
2022-12-28 21:34:04;3.95;246.0
2022-12-28 21:35:08;3.95;246.0
2022-12-28 21:36:06;3.95;246.0
2022-12-28 21:37:05;3.95;246.0
2022-12-28 21:38:08;3.95;246.0
2022-12-28 21:39:06;3.95;246.0
2022-12-28 21:40:05;3.95;246.0
2022-12-28 21:41:08;3.95;246.0
2022-12-28 21:42:07;3.95;246.0
2022-12-28 21:43:05;3.95;246.0
2022-12-28 21:44:08;3.95;246.0
2022-12-28 21:45:07;3.95;246.0
2022-12-28 21:46:06;3.95;247.0
2022-12-28 21:47:04;3.95;247.0
2022-12-28 21:48:07;3.95;247.0
2022-12-28 21:49:06;3.95;247.0
2022-12-28 21:50:04;3.95;247.0
2022-12-28 21:51:08;3.95;247.0
2022-12-28 21:52:06;3.95;247.0
2022-12-28 21:53:05;3.95;247.0
2022-12-28 21:54:08;3.95;247.0
2022-12-28 21:55:06;3.95;247.0
2022-12-28 21:56:05;3.95;247.0
2022-12-28 21:57:08;3.95;247.0
2022-12-28 21:58:07;3.95;247.0
2022-12-28 21:59:05;3.95;247.0
2022-12-28 22:00:08;3.95;247.0
2022-12-28 22:01:07;3.95;247.0
2022-12-28 22:02:05;3.95;247.0
2022-12-28 22:03:08;3.95;247.0
2022-12-28 22:04:07;3.95;247.0
2022-12-28 22:05:05;3.95;247.0
2022-12-28 22:06:04;3.95;247.0
2022-12-28 22:07:07;3.95;247.0
2022-12-28 22:08:06;3.95;247.0
2022-12-28 22:09:04;3.95;247.0
2022-12-28 22:10:07;3.95;247.0
2022-12-28 22:11:06;3.95;247.0
2022-12-28 22:12:04;3.95;247.0
2022-12-28 22:13:08;3.95;247.0
2022-12-28 22:14:06;3.95;247.0
2022-12-28 22:15:04;3.95;247.0
2022-12-28 22:16:08;3.95;247.0
2022-12-28 22:17:06;3.94;247.0
2022-12-28 22:18:05;3.95;247.0
2022-12-28 22:19:08;3.95;247.0
2022-12-28 22:20:06;3.95;247.0
2022-12-28 22:21:05;3.95;247.0
2022-12-28 22:22:08;3.95;247.0
2022-12-28 22:23:06;3.95;247.0
2022-12-28 22:24:05;3.95;247.0
2022-12-28 22:25:08;3.95;247.0
2022-12-28 22:26:07;3.95;247.0
2022-12-28 22:27:05;3.95;247.0
2022-12-28 22:28:08;3.95;247.0
2022-12-28 22:29:07;3.95;248.0
2022-12-28 22:30:05;3.95;248.0
2022-12-28 22:31:08;3.95;247.0
2022-12-28 22:32:07;3.95;248.0
2022-12-28 22:33:05;3.95;248.0
2022-12-28 22:34:08;3.95;248.0
2022-12-28 22:35:07;3.95;248.0
2022-12-28 22:36:05;3.95;247.0
2022-12-28 22:37:09;3.95;248.0
2022-12-28 22:38:07;3.95;247.0
2022-12-28 22:39:05;3.95;247.0
2022-12-28 22:40:04;3.95;247.0
2022-12-28 22:41:07;3.95;247.0
2022-12-28 22:42:06;3.95;248.0
2022-12-28 22:43:04;3.95;248.0
2022-12-28 22:44:07;3.95;247.0
2022-12-28 22:45:06;3.95;247.0
2022-12-28 22:46:04;3.95;247.0
2022-12-28 22:47:07;3.95;248.0
2022-12-28 22:48:06;3.95;247.0
2022-12-28 22:49:04;3.94;247.0
2022-12-28 22:50:07;3.95;248.0
2022-12-28 22:51:06;3.95;248.0
2022-12-28 22:52:04;3.95;248.0
2022-12-28 22:53:07;3.95;248.0
2022-12-28 22:54:06;3.95;248.0
2022-12-28 22:55:04;3.95;248.0
2022-12-28 22:56:07;3.94;248.0
2022-12-28 22:57:06;3.94;248.0
2022-12-28 22:58:04;3.95;248.0
2022-12-28 22:59:08;3.95;248.0
2022-12-28 23:00:06;3.94;248.0
2022-12-28 23:01:04;3.94;248.0
2022-12-28 23:02:08;3.95;248.0
2022-12-28 23:03:06;3.94;248.0
2022-12-28 23:04:05;3.94;248.0
2022-12-28 23:05:08;3.94;248.0
2022-12-28 23:06:06;3.94;248.0
2022-12-28 23:07:05;3.94;248.0
2022-12-28 23:08:08;3.94;248.0
2022-12-28 23:09:06;3.94;248.0
2022-12-28 23:10:05;3.94;248.0
2022-12-28 23:11:08;3.94;248.0
2022-12-28 23:12:06;3.94;248.0
2022-12-28 23:13:05;3.94;248.0
2022-12-28 23:14:08;3.94;248.0
2022-12-28 23:15:06;3.94;248.0
2022-12-28 23:16:05;3.94;248.0
2022-12-28 23:17:08;3.94;248.0
2022-12-28 23:18:06;3.94;248.0
2022-12-28 23:19:05;3.94;248.0
2022-12-28 23:20:08;3.94;248.0
2022-12-28 23:21:06;3.94;248.0
2022-12-28 23:22:05;3.94;248.0
2022-12-28 23:23:08;3.94;248.0
2022-12-28 23:24:06;3.94;248.0
2022-12-28 23:25:05;3.94;248.0
2022-12-28 23:26:08;3.94;248.0
2022-12-28 23:27:06;3.94;248.0
2022-12-28 23:28:05;3.94;248.0
2022-12-28 23:29:08;3.94;248.0
2022-12-28 23:30:06;3.94;248.0
2022-12-28 23:31:05;3.94;248.0
2022-12-28 23:32:08;3.94;248.0
2022-12-28 23:33:06;3.94;248.0
2022-12-28 23:34:05;3.94;248.0
2022-12-28 23:35:08;3.94;248.0
2022-12-28 23:36:06;3.94;248.0
2022-12-28 23:37:05;3.94;248.0
2022-12-28 23:38:08;3.94;248.0
2022-12-28 23:39:07;3.94;248.0
2022-12-28 23:40:05;3.94;248.0
2022-12-28 23:41:08;3.94;248.0
2022-12-28 23:42:07;3.94;248.0
2022-12-28 23:43:05;3.94;248.0
2022-12-28 23:44:08;3.94;248.0
2022-12-28 23:45:07;3.94;248.0
2022-12-28 23:46:05;3.94;248.0
2022-12-28 23:47:08;3.94;248.0
2022-12-28 23:48:07;3.94;248.0
2022-12-28 23:49:05;3.94;248.0
2022-12-28 23:50:08;3.94;248.0
2022-12-28 23:51:07;3.94;248.0
2022-12-28 23:52:05;3.94;248.0
2022-12-28 23:53:09;3.94;248.0
2022-12-28 23:54:07;3.94;248.0
2022-12-28 23:55:05;3.94;248.0
2022-12-28 23:56:04;3.94;248.0
2022-12-28 23:57:07;3.94;248.0
2022-12-28 23:58:06;3.94;248.0
2022-12-28 23:59:04;3.94;248.0
2022-12-29 00:00:07;3.94;248.0
2022-12-29 00:01:06;3.94;248.0
2022-12-29 00:02:04;3.94;248.0
2022-12-29 00:03:07;3.94;248.0
2022-12-29 00:04:06;3.94;248.0
2022-12-29 00:05:04;3.94;248.0
2022-12-29 00:06:07;3.94;248.0
2022-12-29 00:07:06;3.94;248.0
2022-12-29 00:08:04;3.94;248.0
2022-12-29 00:09:07;3.94;248.0
2022-12-29 00:10:06;3.94;248.0
2022-12-29 00:11:04;3.94;248.0
2022-12-29 00:12:07;3.94;248.0
2022-12-29 00:13:06;3.94;248.0
2022-12-29 00:14:04;3.94;248.0
2022-12-29 00:15:07;3.94;248.0
2022-12-29 00:16:06;3.94;248.0
2022-12-29 00:17:04;3.94;248.0
2022-12-29 00:18:08;3.94;248.0
2022-12-29 00:19:06;3.94;248.0
2022-12-29 00:20:04;3.94;248.0
2022-12-29 00:21:08;3.94;248.0
2022-12-29 00:22:06;3.94;248.0
2022-12-29 00:23:04;3.94;248.0
2022-12-29 00:24:08;3.94;248.0
2022-12-29 00:25:06;3.94;248.0
2022-12-29 00:26:05;3.94;248.0
2022-12-29 00:27:08;3.94;248.0
2022-12-29 00:28:06;3.94;248.0
2022-12-29 00:29:05;3.94;248.0
2022-12-29 00:30:08;3.94;248.0
2022-12-29 00:31:06;3.94;248.0
2022-12-29 00:32:05;3.94;248.0
2022-12-29 00:33:08;3.94;248.0
2022-12-29 00:34:06;3.94;248.0
2022-12-29 00:35:05;3.94;248.0
2022-12-29 00:36:08;3.94;248.0
2022-12-29 00:37:06;3.94;248.0
2022-12-29 00:38:05;3.94;248.0
2022-12-29 00:39:08;3.94;248.0
2022-12-29 00:40:06;3.94;248.0
2022-12-29 00:41:05;3.94;248.0
2022-12-29 00:42:08;3.94;248.0
2022-12-29 00:43:07;3.94;248.0
2022-12-29 00:44:05;3.94;248.0
2022-12-29 00:45:08;3.94;248.0
2022-12-29 00:46:07;3.94;248.0
2022-12-29 00:47:05;3.94;248.0
2022-12-29 00:48:08;3.94;249.0
2022-12-29 00:49:07;3.94;248.0
2022-12-29 00:50:05;3.94;249.0
2022-12-29 00:51:08;3.94;249.0
2022-12-29 00:52:07;3.94;249.0
2022-12-29 00:53:05;3.94;248.0
2022-12-29 00:54:09;3.94;249.0
2022-12-29 00:55:07;3.94;249.0
2022-12-29 00:56:05;3.94;249.0
2022-12-29 00:57:04;3.94;249.0
2022-12-29 00:58:07;3.94;249.0
2022-12-29 00:59:06;3.94;249.0
2022-12-29 01:00:04;3.94;249.0
2022-12-29 01:01:07;3.94;249.0
2022-12-29 01:02:06;3.94;249.0
2022-12-29 01:03:04;3.94;249.0
2022-12-29 01:04:07;3.94;249.0
2022-12-29 01:05:06;3.94;249.0
2022-12-29 01:06:04;3.94;249.0
2022-12-29 01:07:07;3.94;249.0
2022-12-29 01:08:06;3.94;249.0
2022-12-29 01:09:04;3.94;249.0
2022-12-29 01:10:07;3.94;249.0
2022-12-29 01:11:06;3.94;249.0
2022-12-29 01:12:04;3.94;249.0
2022-12-29 01:13:08;3.94;249.0
2022-12-29 01:14:06;3.94;249.0
2022-12-29 01:15:04;3.94;249.0
2022-12-29 01:16:08;3.94;249.0
2022-12-29 01:17:06;3.94;249.0
2022-12-29 01:18:04;3.94;249.0
2022-12-29 01:19:08;3.94;249.0
2022-12-29 01:20:06;3.94;249.0
2022-12-29 01:21:05;3.94;249.0
2022-12-29 01:22:08;3.94;249.0
2022-12-29 01:23:06;3.94;249.0
2022-12-29 01:24:05;3.94;249.0
2022-12-29 01:25:08;3.94;249.0
2022-12-29 01:26:06;3.94;249.0
2022-12-29 01:27:05;3.94;249.0
2022-12-29 01:28:08;3.94;249.0
2022-12-29 01:29:06;3.94;249.0
2022-12-29 01:30:05;3.94;249.0
2022-12-29 01:31:08;3.94;249.0
2022-12-29 01:32:06;3.94;248.0
2022-12-29 01:33:05;3.94;249.0
2022-12-29 01:34:08;3.94;249.0
2022-12-29 01:35:06;3.94;249.0
2022-12-29 01:36:05;3.94;249.0
2022-12-29 01:37:08;3.94;249.0
2022-12-29 01:38:06;3.94;249.0
2022-12-29 01:39:05;3.94;249.0
2022-12-29 01:40:08;3.94;248.0
2022-12-29 01:41:06;3.94;249.0
2022-12-29 01:42:05;3.94;249.0
2022-12-29 01:43:08;3.94;249.0
2022-12-29 01:44:07;3.94;249.0
2022-12-29 01:45:05;3.94;249.0
2022-12-29 01:46:08;3.94;249.0
2022-12-29 01:47:07;3.93;249.0
2022-12-29 01:48:05;3.94;249.0
2022-12-29 01:49:08;3.94;248.0
2022-12-29 01:50:07;3.94;249.0
2022-12-29 01:51:05;3.94;248.0
2022-12-29 01:52:08;3.93;248.0
2022-12-29 01:53:07;3.94;248.0
2022-12-29 01:54:05;3.93;249.0
2022-12-29 01:55:08;3.93;248.0
2022-12-29 01:56:07;3.94;249.0
2022-12-29 01:57:05;3.94;249.0
2022-12-29 01:58:08;3.93;249.0
2022-12-29 01:59:07;3.93;249.0
2022-12-29 02:00:05;3.94;249.0
2022-12-29 02:01:08;3.93;249.0
2022-12-29 02:02:07;3.93;249.0
2022-12-29 02:03:05;3.94;248.0
2022-12-29 02:04:08;3.93;248.0
2022-12-29 02:05:07;3.93;249.0
2022-12-29 02:06:05;3.94;249.0
2022-12-29 02:07:08;3.93;248.0
2022-12-29 02:08:07;3.93;248.0
2022-12-29 02:09:05;3.93;249.0
2022-12-29 02:10:08;3.93;248.0
2022-12-29 02:11:07;3.93;249.0
2022-12-29 02:12:05;3.93;249.0
2022-12-29 02:13:08;3.93;249.0
2022-12-29 02:14:07;3.93;249.0
2022-12-29 02:15:05;3.93;248.0
2022-12-29 02:16:08;3.93;249.0
2022-12-29 02:17:07;3.93;248.0
2022-12-29 02:18:05;3.93;249.0
2022-12-29 02:19:08;3.93;249.0
2022-12-29 02:20:07;3.93;249.0
2022-12-29 02:21:05;3.93;249.0
2022-12-29 02:22:08;3.93;249.0
2022-12-29 02:23:07;3.93;249.0
2022-12-29 02:24:05;3.93;248.0
2022-12-29 02:25:08;3.93;248.0
2022-12-29 02:26:07;3.93;248.0
2022-12-29 02:27:05;3.93;249.0
2022-12-29 02:28:08;3.93;248.0
2022-12-29 02:29:07;3.93;248.0
2022-12-29 02:30:05;3.93;248.0
2022-12-29 02:31:08;3.93;248.0
2022-12-29 02:32:07;3.93;248.0
2022-12-29 02:33:05;3.93;248.0
2022-12-29 02:34:08;3.93;248.0
2022-12-29 02:35:07;3.93;248.0
2022-12-29 02:36:05;3.93;248.0
2022-12-29 02:37:08;3.93;248.0
2022-12-29 02:38:07;3.93;248.0
2022-12-29 02:39:05;3.93;248.0
2022-12-29 02:40:08;3.93;248.0
2022-12-29 02:41:07;3.93;248.0
2022-12-29 02:42:05;3.93;249.0
2022-12-29 02:43:08;3.93;249.0
2022-12-29 02:44:07;3.93;248.0
2022-12-29 02:45:05;3.93;248.0
2022-12-29 02:46:08;3.93;248.0
2022-12-29 02:47:07;3.93;248.0
2022-12-29 02:48:05;3.93;248.0
2022-12-29 02:49:08;3.93;248.0
2022-12-29 02:50:07;3.93;248.0
2022-12-29 02:51:05;3.93;248.0
2022-12-29 02:52:08;3.93;248.0
2022-12-29 02:53:07;3.93;248.0
2022-12-29 02:54:05;3.93;248.0
2022-12-29 02:55:08;3.93;248.0
2022-12-29 02:56:07;3.93;248.0
2022-12-29 02:57:05;3.93;248.0
2022-12-29 02:58:08;3.93;248.0
2022-12-29 02:59:07;3.93;248.0
2022-12-29 03:00:05;3.93;248.0
2022-12-29 03:01:08;3.93;248.0
2022-12-29 03:02:07;3.93;248.0
2022-12-29 03:03:05;3.93;248.0
2022-12-29 03:04:08;3.93;249.0
2022-12-29 03:05:07;3.93;248.0
2022-12-29 03:06:05;3.93;248.0
2022-12-29 03:07:08;3.93;248.0
2022-12-29 03:08:07;3.93;248.0
2022-12-29 03:09:05;3.93;249.0
2022-12-29 03:10:08;3.93;248.0
2022-12-29 03:11:07;3.93;248.0
2022-12-29 03:12:05;3.93;248.0
2022-12-29 03:13:08;3.93;248.0
2022-12-29 03:14:06;3.93;248.0
2022-12-29 03:15:05;3.93;248.0
2022-12-29 03:16:08;3.93;248.0
2022-12-29 03:17:06;3.93;248.0
2022-12-29 03:18:05;3.93;248.0
2022-12-29 03:19:08;3.93;248.0
2022-12-29 03:20:06;3.93;248.0
2022-12-29 03:21:05;3.93;248.0
2022-12-29 03:22:08;3.93;248.0
2022-12-29 03:23:06;3.93;248.0
2022-12-29 03:24:05;3.93;248.0
2022-12-29 03:25:08;3.93;248.0
2022-12-29 03:26:06;3.93;248.0
2022-12-29 03:27:05;3.93;248.0
2022-12-29 03:28:08;3.93;248.0
2022-12-29 03:29:06;3.93;248.0
2022-12-29 03:30:05;3.93;248.0
2022-12-29 03:31:08;3.93;248.0
2022-12-29 03:32:06;3.93;248.0
2022-12-29 03:33:05;3.93;248.0
2022-12-29 03:34:08;3.93;248.0
2022-12-29 03:35:06;3.93;248.0
2022-12-29 03:36:05;3.93;248.0
2022-12-29 03:37:08;3.93;248.0
2022-12-29 03:38:06;3.93;248.0
2022-12-29 03:39:05;3.93;248.0
2022-12-29 03:40:08;3.93;248.0
2022-12-29 03:41:06;3.93;248.0
2022-12-29 03:42:04;3.93;248.0
2022-12-29 03:43:08;3.93;248.0
2022-12-29 03:44:06;3.93;248.0
2022-12-29 03:45:04;3.93;248.0
2022-12-29 03:46:07;3.93;248.0
2022-12-29 03:47:06;3.93;248.0
2022-12-29 03:48:04;3.93;248.0
2022-12-29 03:49:07;3.93;248.0
2022-12-29 03:50:06;3.93;248.0
2022-12-29 03:51:04;3.93;248.0
2022-12-29 03:52:07;3.93;248.0
2022-12-29 03:53:06;3.93;248.0
2022-12-29 03:54:04;3.93;248.0
2022-12-29 03:55:07;3.93;248.0
2022-12-29 03:56:06;3.93;248.0
2022-12-29 03:57:04;3.93;248.0
2022-12-29 03:58:07;3.93;248.0
2022-12-29 03:59:05;3.93;248.0
2022-12-29 04:00:04;3.93;248.0
2022-12-29 04:01:07;3.93;248.0
2022-12-29 04:02:05;3.93;248.0
2022-12-29 04:03:08;3.93;248.0
2022-12-29 04:04:07;3.93;248.0
2022-12-29 04:05:05;3.93;248.0
2022-12-29 04:06:08;3.93;248.0
2022-12-29 04:07:07;3.93;248.0
2022-12-29 04:08:05;3.93;248.0
2022-12-29 04:09:08;3.93;248.0
2022-12-29 04:10:07;3.93;248.0
2022-12-29 04:11:05;3.93;248.0
2022-12-29 04:12:08;3.93;248.0
2022-12-29 04:13:06;3.93;248.0
2022-12-29 04:14:05;3.93;248.0
2022-12-29 04:15:08;3.93;248.0
2022-12-29 04:16:06;3.93;248.0
2022-12-29 04:17:05;3.93;248.0
2022-12-29 04:18:08;3.93;248.0
2022-12-29 04:19:06;3.93;248.0
2022-12-29 04:20:05;3.93;248.0
2022-12-29 04:21:08;3.93;248.0
2022-12-29 04:22:06;3.93;249.0
2022-12-29 04:23:05;3.93;248.0
2022-12-29 04:24:08;3.93;248.0
2022-12-29 04:25:06;3.93;248.0
2022-12-29 04:26:04;3.93;248.0
2022-12-29 04:27:07;3.93;248.0
2022-12-29 04:28:06;3.93;248.0
2022-12-29 04:29:04;3.93;248.0
2022-12-29 04:30:07;3.93;248.0
2022-12-29 04:31:06;3.93;248.0
2022-12-29 04:32:04;3.93;248.0
2022-12-29 04:33:07;3.93;248.0
2022-12-29 04:34:06;3.93;248.0
2022-12-29 04:35:04;3.93;248.0
2022-12-29 04:36:07;3.93;248.0
2022-12-29 04:37:05;3.93;248.0
2022-12-29 04:38:04;3.93;248.0
2022-12-29 04:39:07;3.93;248.0
2022-12-29 04:40:05;3.93;248.0
2022-12-29 04:41:08;3.93;248.0
2022-12-29 04:42:07;3.93;248.0
2022-12-29 04:43:05;3.93;248.0
2022-12-29 04:44:08;3.93;248.0
2022-12-29 04:45:07;3.93;248.0
2022-12-29 04:46:05;3.93;248.0
2022-12-29 04:47:08;3.93;248.0
2022-12-29 04:48:06;3.93;248.0
2022-12-29 04:49:05;3.93;248.0
2022-12-29 04:50:08;3.93;248.0
2022-12-29 04:51:06;3.93;248.0
2022-12-29 04:52:05;3.93;248.0
2022-12-29 04:53:08;3.93;248.0
2022-12-29 04:54:06;3.93;248.0
2022-12-29 04:55:04;3.92;248.0
2022-12-29 04:56:07;3.92;248.0
2022-12-29 04:57:06;3.92;248.0
2022-12-29 04:58:04;3.93;248.0
2022-12-29 04:59:07;3.93;248.0
2022-12-29 05:00:06;3.93;248.0
2022-12-29 05:01:04;3.93;248.0
2022-12-29 05:02:07;3.92;248.0
2022-12-29 05:03:06;3.93;248.0
2022-12-29 05:04:04;3.93;248.0
2022-12-29 05:05:07;3.93;248.0
2022-12-29 05:06:05;3.93;248.0
2022-12-29 05:07:08;3.93;248.0
2022-12-29 05:08:07;3.93;248.0
2022-12-29 05:09:05;3.93;248.0
2022-12-29 05:10:08;3.93;248.0
2022-12-29 05:11:07;3.93;248.0
2022-12-29 05:12:05;3.92;248.0
2022-12-29 05:13:08;3.92;248.0
2022-12-29 05:14:06;3.92;248.0
2022-12-29 05:15:05;3.93;248.0
2022-12-29 05:16:08;3.92;248.0
2022-12-29 05:17:06;3.92;248.0
2022-12-29 05:18:05;3.92;248.0
2022-12-29 05:19:08;3.92;248.0
2022-12-29 05:20:06;3.92;248.0
2022-12-29 05:21:04;3.92;248.0
2022-12-29 05:22:07;3.92;248.0
2022-12-29 05:23:06;3.93;248.0
2022-12-29 05:24:04;3.92;248.0
2022-12-29 05:25:07;3.92;248.0
2022-12-29 05:26:06;3.93;248.0
2022-12-29 05:27:04;3.92;248.0
2022-12-29 05:28:07;3.93;248.0
2022-12-29 05:29:05;3.92;248.0
2022-12-29 05:30:04;3.92;248.0
2022-12-29 05:31:07;3.92;248.0
2022-12-29 05:32:05;3.92;248.0
2022-12-29 05:33:08;3.92;248.0
2022-12-29 05:34:07;3.92;248.0
2022-12-29 05:35:05;3.92;248.0
2022-12-29 05:36:08;3.92;248.0
2022-12-29 05:37:06;3.92;248.0
2022-12-29 05:38:05;3.92;248.0
2022-12-29 05:39:08;3.92;248.0
2022-12-29 05:40:06;3.92;248.0
2022-12-29 05:41:05;3.92;248.0
2022-12-29 05:42:08;3.92;248.0
2022-12-29 05:43:06;3.92;248.0
2022-12-29 05:44:04;3.92;248.0
2022-12-29 05:45:08;3.92;248.0
2022-12-29 05:46:06;3.92;248.0
2022-12-29 05:47:04;3.92;248.0
2022-12-29 05:48:07;3.92;248.0
2022-12-29 05:49:06;3.92;248.0
2022-12-29 05:50:04;3.92;248.0
2022-12-29 05:51:07;3.92;248.0
2022-12-29 05:52:06;3.92;248.0
2022-12-29 05:53:04;3.92;248.0
2022-12-29 05:54:07;3.92;248.0
2022-12-29 05:55:05;3.92;248.0
2022-12-29 05:56:08;3.92;248.0
2022-12-29 05:57:07;3.92;248.0
2022-12-29 05:58:05;3.92;248.0
2022-12-29 05:59:08;3.92;248.0
2022-12-29 06:00:07;3.92;248.0
2022-12-29 06:01:05;3.92;248.0
2022-12-29 06:02:08;3.92;248.0
2022-12-29 06:03:06;3.92;248.0
2022-12-29 06:04:05;3.92;248.0
2022-12-29 06:05:08;3.92;248.0
2022-12-29 06:06:06;3.92;248.0
2022-12-29 06:07:05;3.92;248.0
2022-12-29 06:08:08;3.92;248.0
2022-12-29 06:09:06;3.92;248.0
2022-12-29 06:10:04;3.92;248.0
2022-12-29 06:11:07;3.92;248.0
2022-12-29 06:12:06;3.92;248.0
2022-12-29 06:13:04;3.92;248.0
2022-12-29 06:14:07;3.92;248.0
2022-12-29 06:15:06;3.92;248.0
2022-12-29 06:16:04;3.92;248.0
2022-12-29 06:17:07;3.92;248.0
2022-12-29 06:18:05;3.92;248.0
2022-12-29 06:19:04;3.92;248.0
2022-12-29 06:20:07;3.92;248.0
2022-12-29 06:21:05;3.92;248.0
2022-12-29 06:22:08;3.92;248.0
2022-12-29 06:23:07;3.92;248.0
2022-12-29 06:24:05;3.92;248.0
2022-12-29 06:25:08;3.92;248.0
2022-12-29 06:26:07;3.92;248.0
2022-12-29 06:27:05;3.92;248.0
2022-12-29 06:28:08;3.92;248.0
2022-12-29 06:29:06;3.92;248.0
2022-12-29 06:30:05;3.92;248.0
2022-12-29 06:31:08;3.92;248.0
2022-12-29 06:32:06;3.92;248.0
2022-12-29 06:33:05;3.92;248.0
2022-12-29 06:34:08;3.92;247.0
2022-12-29 06:35:06;3.92;247.0
2022-12-29 06:36:04;3.92;247.0
2022-12-29 06:37:08;3.92;248.0
2022-12-29 06:38:06;3.92;247.0
2022-12-29 06:39:04;3.92;248.0
2022-12-29 06:40:07;3.92;247.0
2022-12-29 06:41:06;3.92;247.0
2022-12-29 06:42:04;3.92;247.0
2022-12-29 06:43:07;3.92;247.0
2022-12-29 06:44:06;3.92;247.0
2022-12-29 06:45:04;3.92;247.0
2022-12-29 06:46:07;3.92;247.0
2022-12-29 06:47:06;3.92;247.0
2022-12-29 06:48:04;3.92;247.0
2022-12-29 06:49:07;3.92;247.0
2022-12-29 06:50:06;3.92;247.0
2022-12-29 06:51:04;3.92;247.0
2022-12-29 06:52:07;3.92;247.0
2022-12-29 06:53:06;3.92;247.0
2022-12-29 06:54:04;3.92;247.0
2022-12-29 06:55:07;3.92;247.0
2022-12-29 06:56:06;3.92;247.0
2022-12-29 06:57:04;3.92;247.0
2022-12-29 06:58:07;3.92;247.0
2022-12-29 06:59:06;3.92;247.0
2022-12-29 07:00:04;3.92;247.0
2022-12-29 07:01:07;3.92;247.0
2022-12-29 07:02:06;3.92;247.0
2022-12-29 07:03:04;3.92;247.0
2022-12-29 07:04:07;3.92;247.0
2022-12-29 07:05:06;3.92;247.0
2022-12-29 07:06:04;3.92;247.0
2022-12-29 07:07:07;3.92;247.0
2022-12-29 07:08:06;3.92;247.0
2022-12-29 07:09:04;3.92;247.0
2022-12-29 07:10:07;3.92;247.0
2022-12-29 07:11:06;3.92;247.0
2022-12-29 07:12:04;3.92;247.0
2022-12-29 07:13:07;3.92;247.0
2022-12-29 07:14:06;3.92;247.0
2022-12-29 07:15:04;3.92;247.0
2022-12-29 07:16:08;3.92;246.0
2022-12-29 07:17:06;3.92;246.0
2022-12-29 07:18:05;3.92;246.0
2022-12-29 07:19:08;3.92;246.0
2022-12-29 07:20:06;3.92;246.0
2022-12-29 07:21:05;3.92;246.0
2022-12-29 07:22:08;3.92;246.0
2022-12-29 07:23:06;3.92;246.0
2022-12-29 07:24:05;3.92;246.0
2022-12-29 07:25:08;3.92;246.0
2022-12-29 07:26:07;3.92;246.0
2022-12-29 07:27:05;3.92;246.0
2022-12-29 07:28:08;3.92;246.0
2022-12-29 07:29:07;3.92;246.0
2022-12-29 07:30:05;3.92;246.0
2022-12-29 07:31:08;3.92;246.0
2022-12-29 07:32:07;3.92;246.0
2022-12-29 07:33:06;3.92;246.0
2022-12-29 07:34:04;3.92;246.0
2022-12-29 07:35:07;3.92;246.0
2022-12-29 07:36:06;3.92;245.0
2022-12-29 07:37:04;3.92;245.0
2022-12-29 07:38:08;3.92;245.0
2022-12-29 07:39:06;3.92;246.0
2022-12-29 07:40:05;3.92;245.0
2022-12-29 07:41:08;3.92;246.0
2022-12-29 07:42:06;3.92;245.0
2022-12-29 07:43:05;3.93;245.0
2022-12-29 07:44:08;3.93;245.0
2022-12-29 07:45:07;3.93;245.0
2022-12-29 07:46:05;3.93;245.0
2022-12-29 07:47:08;3.93;245.0
2022-12-29 07:48:07;3.93;245.0
2022-12-29 07:49:05;3.93;245.0
2022-12-29 07:50:04;3.93;245.0
2022-12-29 07:51:07;3.93;246.0
2022-12-29 07:52:06;3.93;246.0
2022-12-29 07:53:04;3.93;246.0
2022-12-29 07:54:08;3.93;246.0
2022-12-29 07:55:06;3.93;246.0
2022-12-29 07:56:05;3.93;246.0
2022-12-29 07:57:08;3.93;246.0
2022-12-29 07:58:07;3.93;245.0
2022-12-29 07:59:05;3.93;245.0
2022-12-29 08:00:08;3.93;245.0
2022-12-29 08:01:07;3.94;245.0
2022-12-29 08:02:06;3.94;245.0
2022-12-29 08:03:04;3.94;245.0
2022-12-29 08:04:07;3.94;245.0
2022-12-29 08:05:06;3.94;245.0
2022-12-29 08:06:05;3.94;245.0
2022-12-29 08:07:08;3.94;245.0
2022-12-29 08:08:06;3.94;245.0
2022-12-29 08:09:05;3.94;245.0
2022-12-29 08:10:08;3.94;245.0
2022-12-29 08:11:07;3.94;245.0
2022-12-29 08:12:05;3.94;245.0
2022-12-29 08:13:04;3.94;245.0
2022-12-29 08:14:07;3.94;245.0
2022-12-29 08:15:06;3.94;245.0
2022-12-29 08:16:05;3.94;245.0
2022-12-29 08:17:08;3.95;244.0
2022-12-29 08:18:06;3.95;245.0
2022-12-29 08:19:05;3.95;245.0
2022-12-29 08:20:08;3.95;245.0
2022-12-29 08:21:07;3.95;244.0
