datetime;bateria;nf;cmca;cangilones
2023-07-31 02:30:46;100;252;348;0.0
2023-07-31 02:45:50;100;252;348;0.0
2023-07-31 03:00:49;100;251;349;0.0
2023-07-31 03:15:48;100;251;349;0.0
2023-07-31 03:30:47;100;252;348;0.0
2023-07-31 03:45:46;100;251;349;0.0
2023-07-31 04:00:50;100;252;348;0.0
2023-07-31 04:15:49;100;251;349;0.0
2023-07-31 04:30:48;100;252;348;0.0
2023-07-31 04:45:47;100;251;349;0.0
2023-07-31 05:00:46;100;251;349;0.0
2023-07-31 05:15:49;100;252;348;0.0
2023-07-31 05:30:49;100;251;349;0.0
2023-07-31 05:45:48;100;252;348;0.0
2023-07-31 06:00:47;100;252;348;0.0
2023-07-31 06:15:46;100;252;348;0.0
2023-07-31 06:30:49;100;252;348;0.0
2023-07-31 06:45:48;100;251;349;0.0
2023-07-31 07:00:47;100;252;348;0.0
2023-07-31 07:15:46;100;252;348;0.0
2023-07-31 07:30:49;100;251;349;0.0
2023-07-31 07:45:47;100;251;349;0.0
2023-07-31 08:00:46;100;251;349;0.0
2023-07-31 08:15:50;100;252;348;0.0
2023-07-31 08:30:49;100;252;348;0.0
2023-07-31 08:45:50;100;252;348;0.0
2023-07-31 09:00:52;100;252;348;0.0
2023-07-31 09:15:51;100;251;349;0.0
2023-07-31 09:30:49;100;251;349;0.0
2023-07-31 09:45:52;100;252;348;0.0
2023-07-31 10:00:51;100;251;349;0.0
2023-07-31 10:15:51;100;251;349;0.0
2023-07-31 10:30:52;100;251;349;0.0
2023-07-31 10:45:52;100;252;348;0.0
