2024-01-20 00:00:06;4.51;74;30.20;107.37
2024-01-20 00:01:02;4.52;74;30.10;107.14
2024-01-20 00:02:03;4.51;74;30.10;107.25
2024-01-20 00:03:04;4.52;74;30.20;107.41
2024-01-20 00:04:05;4.52;74;30.10;107.32
2024-01-20 00:05:02;4.52;74;30.10;107.32
2024-01-20 00:06:03;4.52;74;30.10;107.35
2024-01-20 00:07:04;4.52;74;30.00;107.37
2024-01-20 00:08:05;4.51;74;30.00;107.44
2024-01-20 00:09:06;4.51;74;30.00;107.54
2024-01-20 00:10:02;4.52;74;30.00;107.40
2024-01-20 00:11:04;4.51;74;30.00;107.86
2024-01-20 00:12:05;4.52;74;30.00;107.51
2024-01-20 00:13:06;4.52;74;30.00;107.47
2024-01-20 00:14:02;4.52;74;30.00;107.54
2024-01-20 00:15:03;4.51;74;30.00;107.51
2024-01-20 00:16:04;4.52;74;30.00;107.51
2024-01-20 00:17:05;4.52;74;30.00;107.61
2024-01-20 00:18:06;4.52;74;30.00;107.58
2024-01-20 00:19:03;4.51;73;29.90;107.52
2024-01-20 00:20:04;4.52;73;29.90;107.42
2024-01-20 00:21:05;4.52;73;29.80;107.44
2024-01-20 00:22:06;4.52;74;29.90;107.42
2024-01-20 00:23:02;4.52;74;29.80;107.47
2024-01-20 00:24:03;4.52;74;29.70;107.56
2024-01-20 00:25:04;4.52;74;29.70;107.42
2024-01-20 00:26:05;4.52;74;29.60;107.40
2024-01-20 00:27:06;4.52;74;29.70;107.35
2024-01-20 00:28:03;4.52;74;29.60;107.54
2024-01-20 00:29:04;4.51;74;29.60;107.57
2024-01-20 00:30:05;4.52;74;29.70;107.38
2024-01-20 00:31:06;4.52;74;29.70;107.45
2024-01-20 00:32:02;4.52;74;29.70;107.35
2024-01-20 00:33:03;4.52;74;29.70;107.38
2024-01-20 00:34:04;4.52;74;29.70;107.49
2024-01-20 00:35:05;4.50;74;29.60;107.50
2024-01-20 00:36:06;4.51;74;29.70;107.52
2024-01-20 00:37:03;4.50;74;29.60;107.43
2024-01-20 00:38:04;4.52;74;29.60;107.50
2024-01-20 00:39:05;4.52;74;29.70;107.35
2024-01-20 00:40:06;4.52;74;29.60;107.36
2024-01-20 00:41:02;4.52;74;29.60;107.54
2024-01-20 00:42:03;4.52;74;29.60;107.40
2024-01-20 00:43:04;4.52;74;29.60;107.54
2024-01-20 00:44:05;4.52;74;29.60;107.12
2024-01-20 00:45:06;4.52;74;29.50;107.90
2024-01-20 00:46:03;4.52;74;29.60;107.57
2024-01-20 00:47:04;4.52;74;29.60;107.54
2024-01-20 00:48:05;4.52;74;29.50;107.42
2024-01-20 00:49:06;4.52;74;29.50;107.24
2024-01-20 00:50:02;4.52;74;29.50;107.48
2024-01-20 00:51:03;4.50;75;29.50;107.35
2024-01-20 00:52:04;4.52;75;29.50;107.45
2024-01-20 00:53:05;4.52;74;29.40;107.61
2024-01-20 00:54:06;4.50;74;29.40;107.33
2024-01-20 00:55:03;4.52;74;29.40;107.50
2024-01-20 00:56:04;4.52;74;29.50;107.97
2024-01-20 00:57:05;4.52;74;29.40;107.43
2024-01-20 00:58:06;4.52;75;29.40;107.82
2024-01-20 00:59:02;4.51;75;29.40;107.40
2024-01-20 01:00:04;4.52;75;29.30;107.34
2024-01-20 01:01:05;4.52;75;29.40;107.50
2024-01-20 01:02:06;4.52;75;29.30;107.38
2024-01-20 01:03:02;4.52;75;29.20;107.43
2024-01-20 01:04:03;4.51;75;29.30;107.41
2024-01-20 01:05:04;4.52;75;29.20;107.39
2024-01-20 01:06:05;4.49;75;29.20;107.36
2024-01-20 01:07:06;4.52;75;29.10;107.17
2024-01-20 01:08:02;4.52;75;29.10;107.24
2024-01-20 01:09:03;4.52;75;29.20;107.29
2024-01-20 01:10:04;4.52;75;29.20;107.29
2024-01-20 01:11:05;4.52;75;29.20;107.32
2024-01-20 01:12:02;4.51;75;29.10;107.48
2024-01-20 01:13:03;4.52;75;29.20;107.39
2024-01-20 01:14:04;4.51;75;29.10;107.20
2024-01-20 01:15:05;4.51;75;29.20;107.39
2024-01-20 01:16:06;4.51;75;29.20;107.29
2024-01-20 01:17:02;4.52;75;29.20;107.36
2024-01-20 01:18:03;4.52;75;29.10;107.13
2024-01-20 01:19:04;4.48;75;29.10;107.34
2024-01-20 01:20:05;4.51;75;29.20;107.36
2024-01-20 01:21:02;4.50;75;29.10;107.38
2024-01-20 01:22:03;4.52;75;29.20;107.43
2024-01-20 01:23:04;4.52;75;29.10;107.41
2024-01-20 01:24:05;4.52;75;29.10;107.48
2024-01-20 01:25:06;4.52;75;29.10;107.48
2024-01-20 01:26:02;4.52;75;29.10;107.38
2024-01-20 01:27:03;4.51;75;29.10;107.51
2024-01-20 01:28:04;4.52;75;29.10;107.48
2024-01-20 01:29:05;4.50;75;29.00;107.46
2024-01-20 01:30:06;4.52;76;29.10;107.48
2024-01-20 01:31:03;4.51;76;29.00;107.46
2024-01-20 01:32:04;4.52;76;28.90;107.41
2024-01-20 01:33:05;4.52;76;28.80;107.21
2024-01-20 01:34:06;4.51;76;28.80;107.32
2024-01-20 01:35:02;4.51;76;28.80;107.39
2024-01-20 01:36:03;4.49;76;28.80;107.35
2024-01-20 01:37:04;4.52;76;28.70;107.44
2024-01-20 01:38:05;4.52;76;28.70;107.48
2024-01-20 01:39:06;4.52;76;28.70;107.48
2024-01-20 01:40:03;4.51;76;28.70;107.34
2024-01-20 01:41:04;4.52;76;28.60;107.56
2024-01-20 01:42:05;4.51;76;28.60;107.42
2024-01-20 01:43:05;4.51;77;28.60;107.42
2024-01-20 01:44:02;4.51;77;28.50;107.44
2024-01-20 01:45:03;4.51;77;28.40;107.42
2024-01-20 01:46:04;4.51;77;28.30;107.33
2024-01-20 01:47:05;4.52;77;28.20;107.45
2024-01-20 01:48:06;4.51;77;28.20;107.35
2024-01-20 01:49:02;4.50;77;28.20;107.28
2024-01-20 01:50:03;4.51;77;28.20;107.35
2024-01-20 01:51:04;4.50;77;28.20;107.45
2024-01-20 01:52:05;4.51;77;28.20;107.38
2024-01-20 01:53:06;4.51;77;28.20;107.42
2024-01-20 01:54:03;4.51;77;28.10;107.40
2024-01-20 01:55:04;4.51;77;28.10;107.33
2024-01-20 01:56:04;4.51;77;28.10;107.26
2024-01-20 01:57:05;4.51;77;28.00;107.34
2024-01-20 01:58:02;4.51;77;28.10;107.33
2024-01-20 01:59:03;4.50;77;28.10;107.29
2024-01-20 02:00:04;4.52;77;28.20;107.45
2024-01-20 02:01:05;4.51;77;28.10;107.29
2024-01-20 02:02:06;4.51;77;28.10;107.01
2024-01-20 02:03:02;4.51;77;28.20;107.31
2024-01-20 02:04:03;4.51;76;28.10;107.43
2024-01-20 02:05:04;4.50;76;28.10;107.36
2024-01-20 02:06:05;4.52;76;28.20;107.42
2024-01-20 02:07:06;4.51;76;28.20;107.45
2024-01-20 02:08:02;4.51;76;28.20;107.49
2024-01-20 02:09:03;4.51;76;28.20;107.42
2024-01-20 02:10:04;4.51;76;28.20;107.45
2024-01-20 02:11:05;4.51;76;28.20;107.87
2024-01-20 02:12:06;4.51;76;28.20;107.49
2024-01-20 02:13:03;4.50;76;28.20;107.38
2024-01-20 02:14:04;4.51;76;28.20;107.52
2024-01-20 02:15:05;4.51;76;28.20;107.35
2024-01-20 02:16:06;4.51;76;28.20;107.42
2024-01-20 02:17:02;4.51;76;28.20;107.42
2024-01-20 02:18:03;4.51;76;28.20;107.38
2024-01-20 02:19:04;4.51;76;28.20;107.38
2024-01-20 02:20:05;4.51;76;28.10;107.36
2024-01-20 02:21:06;4.49;76;28.10;107.57
2024-01-20 02:22:02;4.51;76;28.10;107.71
2024-01-20 02:23:03;4.51;77;28.10;107.33
2024-01-20 02:24:04;4.51;77;28.10;107.47
2024-01-20 02:25:05;4.52;77;28.00;107.31
2024-01-20 02:26:06;4.51;77;28.10;107.26
2024-01-20 02:27:03;4.51;77;28.00;107.41
2024-01-20 02:28:04;4.52;77;28.10;107.29
2024-01-20 02:29:05;4.52;77;28.10;107.08
2024-01-20 02:30:06;4.51;77;28.00;107.24
2024-01-20 02:31:02;4.51;77;28.00;107.24
2024-01-20 02:32:03;4.51;77;28.10;106.98
2024-01-20 02:33:04;4.51;77;28.00;107.66
2024-01-20 02:34:05;4.51;77;27.90;107.08
2024-01-20 02:35:06;4.51;77;28.00;107.07
2024-01-20 02:36:02;4.51;77;28.00;107.24
2024-01-20 02:37:03;4.51;77;28.00;107.03
2024-01-20 02:38:04;4.50;77;28.00;107.24
2024-01-20 02:39:05;4.51;77;28.10;107.71
2024-01-20 02:40:06;4.51;77;28.10;107.19
2024-01-20 02:41:03;4.51;77;28.10;107.43
2024-01-20 02:42:04;4.51;77;28.10;107.12
2024-01-20 02:43:05;4.51;77;28.00;107.31
2024-01-20 02:44:05;4.51;77;28.00;107.41
2024-01-20 02:45:02;4.51;77;28.10;107.15
2024-01-20 02:46:03;4.51;77;28.00;107.66
2024-01-20 02:47:04;4.51;77;28.10;107.64
2024-01-20 02:48:05;4.51;77;28.00;107.27
2024-01-20 02:49:06;4.49;77;28.10;107.33
2024-01-20 02:50:02;4.49;77;28.10;107.33
2024-01-20 02:51:03;4.51;77;28.00;107.69
2024-01-20 02:52:04;4.51;77;28.10;107.22
2024-01-20 02:53:05;4.50;77;28.10;107.19
2024-01-20 02:54:06;4.51;77;28.10;107.64
2024-01-20 02:55:02;4.49;77;28.10;107.19
2024-01-20 02:56:03;4.51;77;28.10;107.68
2024-01-20 02:57:04;4.51;77;28.10;106.95
2024-01-20 02:58:05;4.51;77;28.10;107.29
2024-01-20 02:59:06;4.51;77;28.10;107.47
2024-01-20 03:00:03;4.50;77;28.10;107.75
2024-01-20 03:01:04;4.51;77;28.10;107.61
2024-01-20 03:02:05;4.51;77;28.10;107.61
2024-01-20 03:03:05;4.51;77;28.10;107.12
2024-01-20 03:04:02;4.50;77;28.00;107.24
2024-01-20 03:05:03;4.51;77;28.00;107.20
2024-01-20 03:06:04;4.50;77;28.00;107.17
2024-01-20 03:07:05;4.51;77;28.10;107.64
2024-01-20 03:08:06;4.51;77;28.10;107.08
2024-01-20 03:09:02;4.51;77;28.10;107.71
2024-01-20 03:10:03;4.51;77;28.10;107.82
2024-01-20 03:11:04;4.51;77;28.00;107.17
2024-01-20 03:12:05;4.51;77;28.10;107.43
2024-01-20 03:13:06;4.51;77;28.10;107.36
2024-01-20 03:14:02;4.48;77;28.00;107.38
2024-01-20 03:15:03;4.51;78;28.10;107.36
2024-01-20 03:16:04;4.51;78;28.10;107.75
2024-01-20 03:17:05;4.51;78;28.00;107.10
2024-01-20 03:18:06;4.51;78;28.00;107.48
2024-01-20 03:19:03;4.51;78;28.00;107.07
2024-01-20 03:20:04;4.51;78;27.90;107.71
2024-01-20 03:21:05;4.51;78;27.90;107.36
2024-01-20 03:22:06;4.49;78;27.80;107.31
2024-01-20 03:23:02;4.51;78;27.90;107.19
2024-01-20 03:24:03;4.51;78;27.90;107.74
2024-01-20 03:25:04;4.51;78;27.90;107.78
2024-01-20 03:26:05;4.51;78;27.90;107.40
2024-01-20 03:27:06;4.51;78;27.90;107.43
2024-01-20 03:28:02;4.49;78;27.90;107.53
2024-01-20 03:29:03;4.51;78;27.80;107.41
2024-01-20 03:30:04;4.51;78;27.80;107.86
2024-01-20 03:31:05;4.51;78;27.70;107.81
2024-01-20 03:32:06;4.51;79;27.70;107.36
2024-01-20 03:33:03;4.51;79;27.70;107.32
2024-01-20 03:34:04;4.50;79;27.60;107.23
2024-01-20 03:35:05;4.51;79;27.60;107.90
2024-01-20 03:36:06;4.51;79;27.60;107.44
2024-01-20 03:37:02;4.51;79;27.50;107.49
2024-01-20 03:38:03;4.51;79;27.50;107.46
2024-01-20 03:39:04;4.51;79;27.50;107.18
2024-01-20 03:40:05;4.51;79;27.40;107.44
2024-01-20 03:41:06;4.51;79;27.40;107.37
